run_id,ncbi_taxon_id,taxon_rank_level,relative_abundance,name,lineage,CDF,,,,,,,
213301,411464,strain,0.0081,Desulfovibrio piger ATCC 29098,sk__Bacteria__2,p__Thermodesulfobacteriota__200940,c__Desulfovibrionia__3031449,o__Desulfovibrionales__213115,f__Desulfovibrionaceae__194924,g__Desulfovibrio__872,s__Desulfovibrio piger__901,st__Desulfovibrio piger ATCC 29098__411464,0.977172292259646
213301,411469,strain,0.0029,Anaerobutyricum hallii DSM 3353,sk__Bacteria__2,p__Bacillota__1239,c__Clostridia__186801,o__Lachnospirales__3085636,f__Lachnospiraceae__186803,g__Anaerobutyricum__2569097,s__Anaerobutyricum hallii__39488,st__Anaerobutyricum hallii DSM 3353__411469,0.689711264741746
213301,411470,strain,0.0011,Mediterraneibacter gnavus ATCC 29149,sk__Bacteria__2,p__Bacillota__1239,c__Clostridia__186801,o__Lachnospirales__3085636,f__Lachnospiraceae__186803,g__Mediterraneibacter__2316020,s__Mediterraneibacter gnavus__33038,st__Mediterraneibacter gnavus ATCC 29149__411470,0.900162667751055
213301,411472,strain,0.0003,[Clostridium] symbiosum ATCC 14940,sk__Bacteria__2,p__Bacillota__1239,c__Clostridia__186801,o__Lachnospirales__3085636,f__Lachnospiraceae__186803,g__Lachnoclostridium__1506553,s__[Clostridium] symbiosum__1512,st__[Clostridium] symbiosum ATCC 14940__411472,0.896299308661995
213301,411477,strain,0.008,Parabacteroides merdae ATCC 43184,sk__Bacteria__2,p__Bacteroidota__976,c__Bacteroidia__200643,o__Bacteroidales__171549,f__Tannerellaceae__2005525,g__Parabacteroides__375288,s__Parabacteroides merdae__46503,st__Parabacteroides merdae ATCC 43184__411477,0.746238308255357
213301,411479,strain,0.0355,Bacteroides uniformis ATCC 8492,sk__Bacteria__2,p__Bacteroidota__976,c__Bacteroidia__200643,o__Bacteroidales__171549,f__Bacteroidaceae__815,g__Bacteroides__816,s__Bacteroides uniformis__820,st__Bacteroides uniformis ATCC 8492__411479,0.777797653672084
213301,411483,species,0.0298,Faecalibacterium duncaniae,sk__Bacteria__2,p__Bacillota__1239,c__Clostridia__186801,o__Eubacteriales__186802,f__Oscillospiraceae__216572,g__Faecalibacterium__216851,s__Faecalibacterium duncaniae__411483,0.893831246231234,
213301,411485,strain,0.0562,Faecalibacterium prausnitzii M21/2,sk__Bacteria__2,p__Bacillota__1239,c__Clostridia__186801,o__Eubacteriales__186802,f__Oscillospiraceae__216572,g__Faecalibacterium__216851,s__Faecalibacterium prausnitzii__853,st__Faecalibacterium prausnitzii M21/2__411485,0.987451014824865
213301,411902,strain,0.0004,Enterocloster bolteae ATCC BAA-613,sk__Bacteria__2,p__Bacillota__1239,c__Clostridia__186801,o__Lachnospirales__3085636,f__Lachnospiraceae__186803,g__Enterocloster__2719313,s__Enterocloster bolteae__208479,st__Enterocloster bolteae ATCC BAA-613__411902,0.770638470923103
213301,411903,strain,0.0017,Collinsella aerofaciens ATCC 25986,sk__Bacteria__2,p__Actinomycetota__201174,c__Coriobacteriia__84998,o__Coriobacteriales__84999,f__Coriobacteriaceae__84107,g__Collinsella__102106,s__Collinsella aerofaciens__74426,st__Collinsella aerofaciens ATCC 25986__411903,0.684017893452605
213301,428125,strain,0.0016,[Clostridium] leptum DSM 753,sk__Bacteria__2,p__Bacillota__1239,c__Clostridia__186801,o__Eubacteriales__186802,f__Oscillospiraceae__216572,s__[Clostridium] leptum__1535,st__[Clostridium] leptum DSM 753__428125,0.868442456282985,
213301,428128,strain,0.0544,[Eubacterium] siraeum DSM 15702,sk__Bacteria__2,p__Bacillota__1239,c__Clostridia__186801,o__Eubacteriales__186802,f__Oscillospiraceae__216572,s__[Eubacterium] siraeum__39492,st__[Eubacterium] siraeum DSM 15702__428128,0.996037983024479,
213301,445970,strain,0.0718,Alistipes putredinis DSM 17216,sk__Bacteria__2,p__Bacteroidota__976,c__Bacteroidia__200643,o__Bacteroidales__171549,f__Rikenellaceae__171550,g__Alistipes__239759,s__Alistipes putredinis__28117,st__Alistipes putredinis DSM 17216__445970,0.807848718991416
213301,445972,strain,0.0008,Anaerotruncus colihominis DSM 17241,sk__Bacteria__2,p__Bacillota__1239,c__Clostridia__186801,o__Eubacteriales__186802,f__Oscillospiraceae__216572,g__Anaerotruncus__244127,s__Anaerotruncus colihominis__169435,st__Anaerotruncus colihominis DSM 17241__445972,0.779381862545712
213301,445974,strain,0.0002,Thomasclavelia ramosa DSM 1402,sk__Bacteria__2,p__Bacillota__1239,c__Erysipelotrichia__526524,o__Erysipelotrichales__526525,f__Coprobacillaceae__2810280,g__Thomasclavelia__3025755,s__Thomasclavelia ramosa__1547,st__Thomasclavelia ramosa DSM 1402__445974,0.904229361529012
213301,459786,genus,0.0011,Oscillibacter,sk__Bacteria__2,p__Bacillota__1239,c__Clostridia__186801,o__Eubacteriales__186802,f__Oscillospiraceae__216572,g__Oscillibacter__459786,0.403416022773501,,
213301,469591,species,0.0155,Parabacteroides sp. 20_3,sk__Bacteria__2,p__Bacteroidota__976,c__Bacteroidia__200643,o__Bacteroidales__171549,f__Tannerellaceae__2005525,g__Parabacteroides__375288,s__Parabacteroides sp. 20_3__469591,0.993493289955183,
213301,469597,species,0.0005,Coprobacillus sp. 8_2_54BFAA,sk__Bacteria__2,p__Bacillota__1239,c__Erysipelotrichia__526524,o__Erysipelotrichales__526525,f__Coprobacillaceae__2810280,g__Coprobacillus__100883,s__Coprobacillus sp. 8_2_54BFAA__469597,0.976209841398863,
213301,469614,species,0.0006,Erysipelotrichaceae bacterium 6_1_45,sk__Bacteria__2,p__Bacillota__1239,c__Erysipelotrichia__526524,o__Erysipelotrichales__526525,f__Erysipelotrichaceae__128827,s__Erysipelotrichaceae bacterium 6_1_45__469614,0.919886132574149,,
213301,470145,strain,0.0169,Phocaeicola coprocola DSM 17136,sk__Bacteria__2,p__Bacteroidota__976,c__Bacteroidia__200643,o__Bacteroidales__171549,f__Bacteroidaceae__815,g__Phocaeicola__909656,s__Phocaeicola coprocola__310298,st__Phocaeicola coprocola DSM 17136__470145,0.903416022773421
213301,470146,strain,0.0029,Coprococcus comes ATCC 27758,sk__Bacteria__2,p__Bacillota__1239,c__Clostridia__186801,o__Lachnospirales__3085636,f__Lachnospiraceae__186803,g__Coprococcus__33042,s__Coprococcus comes__410072,st__Coprococcus comes ATCC 27758__470146,0.586417242781622
213301,483215,strain,0.0109,Bacteroides finegoldii DSM 17565,sk__Bacteria__2,p__Bacteroidota__976,c__Bacteroidia__200643,o__Bacteroidales__171549,f__Bacteroidaceae__815,g__Bacteroides__816,s__Bacteroides finegoldii__338188,st__Bacteroides finegoldii DSM 17565__483215,0.91785278568517
213301,500632,strain,0.0017,[Clostridium] nexile DSM 1787,sk__Bacteria__2,p__Bacillota__1239,c__Clostridia__186801,o__Lachnospirales__3085636,f__Lachnospiraceae__186803,g__Tyzzerella__1506577,s__[Clostridium] nexile__29361,st__[Clostridium] nexile DSM 1787__500632,0.887759251728284
213301,511680,strain,0.0002,Butyrivibrio crossotus DSM 2876,sk__Bacteria__2,p__Bacillota__1239,c__Clostridia__186801,o__Lachnospirales__3085636,f__Lachnospiraceae__186803,g__Butyrivibrio__830,s__Butyrivibrio crossotus__45851,st__Butyrivibrio crossotus DSM 2876__511680,0.704148027653496
213301,521003,strain,0.0062,Collinsella intestinalis DSM 13280,sk__Bacteria__2,p__Actinomycetota__201174,c__Coriobacteriia__84998,o__Coriobacteriales__84999,f__Coriobacteriaceae__84107,g__Collinsella__102106,s__Collinsella intestinalis__147207,st__Collinsella intestinalis DSM 13280__521003,0.992019324388774
213301,536231,strain,0.0025,Roseburia intestinalis L1-82,sk__Bacteria__2,p__Bacillota__1239,c__Clostridia__186801,o__Lachnospirales__3085636,f__Lachnospiraceae__186803,g__Roseburia__841,s__Roseburia intestinalis__166486,st__Roseburia intestinalis L1-82__536231,0.751931679544498
213301,537006,strain,0.0048,Parabacteroides johnsonii DSM 18315,sk__Bacteria__2,p__Bacteroidota__976,c__Bacteroidia__200643,o__Bacteroidales__171549,f__Tannerellaceae__2005525,g__Parabacteroides__375288,s__Parabacteroides johnsonii__387661,st__Parabacteroides johnsonii DSM 18315__537006,0.980140978717555
213301,545696,strain,0.0004,Holdemania filiformis DSM 12042,sk__Bacteria__2,p__Bacillota__1239,c__Erysipelotrichia__526524,o__Erysipelotrichales__526525,f__Erysipelotrichaceae__128827,g__Holdemania__61170,s__Holdemania filiformis__61171,st__Holdemania filiformis DSM 12042__545696,0.736478243188259
213301,552398,species,0.0044,Ruminococcaceae bacterium D16,sk__Bacteria__2,p__Bacillota__1239,c__Clostridia__186801,o__Eubacteriales__186802,f__Oscillospiraceae__216572,s__Ruminococcaceae bacterium D16__552398,0.934729564863695,,
213301,566550,strain,0.0005,Hungatella hathewayi DSM 13479,sk__Bacteria__2,p__Bacillota__1239,c__Clostridia__186801,o__Eubacteriales__186802,f__Clostridiaceae__31979,g__Hungatella__1649459,s__Hungatella hathewayi__154046,st__Hungatella hathewayi DSM 13479__566550,0.942456283041814
213301,585394,strain,0.0025,Roseburia hominis A2-183,sk__Bacteria__2,p__Bacillota__1239,c__Clostridia__186801,o__Lachnospirales__3085636,f__Lachnospiraceae__186803,g__Roseburia__841,s__Roseburia hominis__301301,st__Roseburia hominis A2-183__585394,0.555917039446939
213301,622312,strain,0.0237,Roseburia inulinivorans DSM 16841,sk__Bacteria__2,p__Bacillota__1239,c__Clostridia__186801,o__Lachnospirales__3085636,f__Lachnospiraceae__186803,g__Roseburia__841,s__Roseburia inulinivorans__360807,st__Roseburia inulinivorans DSM 16841__622312,0.951199674664423
213301,649757,strain,0.0009,Anaerostipes hadrus ATCC 29173 = JCM 17467,sk__Bacteria__2,p__Bacillota__1239,c__Clostridia__186801,o__Lachnospirales__3085636,f__Lachnospiraceae__186803,g__Anaerostipes__207244,s__Anaerostipes hadrus__649756,st__Anaerostipes hadrus ATCC 29173 = JCM 17467__649757,0.824318828792144
213301,649762,strain,0.0015,Blautia luti DSM 14534 = JCM 17040,sk__Bacteria__2,p__Bacillota__1239,c__Clostridia__186801,o__Lachnospirales__3085636,f__Lachnospiraceae__186803,g__Blautia__572511,s__Blautia luti__89014,st__Blautia luti DSM 14534 = JCM 17040__649762,0.765758438389554
213301,657318,strain,0.0007,Agathobacter rectalis DSM 17629,sk__Bacteria__2,p__Bacillota__1239,c__Clostridia__186801,o__Lachnospirales__3085636,f__Lachnospiraceae__186803,g__Agathobacter__1766253,s__Agathobacter rectalis__39491,st__Agathobacter rectalis DSM 17629__657318,0.357665717771465
213301,658089,species,0.001,Lachnospiraceae bacterium 5_1_63FAA,sk__Bacteria__2,p__Bacillota__1239,c__Clostridia__186801,o__Lachnospirales__3085636,f__Lachnospiraceae__186803,s__Lachnospiraceae bacterium 5_1_63FAA__658089,0.647620984139884,,
213301,658657,species,0.0001,Erysipelotrichaceae bacterium 21_3,sk__Bacteria__2,p__Bacillota__1239,c__Erysipelotrichia__526524,o__Erysipelotrichales__526525,f__Erysipelotrichaceae__128827,s__Erysipelotrichaceae bacterium 21_3__658657,0.879015860105675,,
213301,658663,species,0.0111,Porphyromonas sp. 31_2,sk__Bacteria__2,p__Bacteroidota__976,c__Bacteroidia__200643,o__Bacteroidales__171549,f__Porphyromonadaceae__171551,g__Porphyromonas__836,s__Porphyromonas sp. 31_2__658663,0.949624827564135,
213301,665949,species,0.0024,Tannerella sp. 6_1_58FAA_CT1,sk__Bacteria__2,p__Bacteroidota__976,c__Bacteroidia__200643,o__Bacteroidales__171549,f__Tannerellaceae__2005525,g__Tannerella__195950,s__Tannerella sp. 6_1_58FAA_CT1__665949,0.909516063440357,
213301,665950,species,0.0027,Lachnospiraceae bacterium 3_1_46FAA,sk__Bacteria__2,p__Bacillota__1239,c__Clostridia__186801,o__Lachnospirales__3085636,f__Lachnospiraceae__186803,s__Lachnospiraceae bacterium 3_1_46FAA__665950,0.826758845058919,,
213301,665953,strain,0.021,Bacteroides eggerthii 1_2_48FAA,sk__Bacteria__2,p__Bacteroidota__976,c__Bacteroidia__200643,o__Bacteroidales__171549,f__Bacteroidaceae__815,g__Bacteroides__816,s__Bacteroides eggerthii__28111,st__Bacteroides eggerthii 1_2_48FAA__665953,0.926135684041746
213301,679935,strain,0.0053,Alistipes finegoldii DSM 17242,sk__Bacteria__2,p__Bacteroidota__976,c__Bacteroidia__200643,o__Bacteroidales__171549,f__Rikenellaceae__171550,g__Alistipes__239759,s__Alistipes finegoldii__214856,st__Alistipes finegoldii DSM 17242__679935,0.690727938186235
213301,702446,strain,0.0213,Phocaeicola vulgatus PC510,sk__Bacteria__2,p__Bacteroidota__976,c__Bacteroidia__200643,o__Bacteroidales__171549,f__Bacteroidaceae__815,g__Phocaeicola__909656,s__Phocaeicola vulgatus__821,st__Phocaeicola vulgatus PC510__702446,0.770435136234205
213301,709991,strain,0.0051,Odoribacter splanchnicus DSM 20712,sk__Bacteria__2,p__Bacteroidota__976,c__Bacteroidia__200643,o__Bacteroidales__171549,f__Odoribacteraceae__1853231,g__Odoribacter__283168,s__Odoribacter splanchnicus__28118,st__Odoribacter splanchnicus DSM 20712__709991,0.725091500609978
213301,717608,strain,0.0005,[Clostridium] cf. saccharolyticum K10,sk__Bacteria__2,p__Bacillota__1239,c__Clostridia__186801,o__Lachnospirales__3085636,f__Lachnospiraceae__186803,g__Lacrimispora__2719231,s__Lacrimispora saccharolytica__84030,st__[Clostridium] cf. saccharolyticum K10__717608,0.906262708417991
213301,717959,strain,0.015,Alistipes shahii WAL 8301,sk__Bacteria__2,p__Bacteroidota__976,c__Bacteroidia__200643,o__Bacteroidales__171549,f__Rikenellaceae__171550,g__Alistipes__239759,s__Alistipes shahii__328814,st__Alistipes shahii WAL 8301__717959,0.760878405856005
213301,717960,strain,0.0013,Faecalitalea cylindroides T2-87,sk__Bacteria__2,p__Bacillota__1239,c__Erysipelotrichia__526524,o__Erysipelotrichales__526525,f__Erysipelotrichaceae__128827,g__Faecalitalea__1573534,s__Faecalitalea cylindroides__39483,st__Faecalitalea cylindroides T2-87__717960,0.94957299715324
213301,717962,strain,0.0011,Coprococcus catus GD/7,sk__Bacteria__2,p__Bacillota__1239,c__Clostridia__186801,o__Lachnospirales__3085636,f__Lachnospiraceae__186803,g__Coprococcus__33042,s__Coprococcus catus__116085,st__Coprococcus catus GD/7__717962,0.620374135827568
213301,742722,species,0.0022,Collinsella sp. 4_8_47FAA,sk__Bacteria__2,p__Actinomycetota__201174,c__Coriobacteriia__84998,o__Coriobacteriales__84999,f__Coriobacteriaceae__84107,g__Collinsella__102106,s__Collinsella sp. 4_8_47FAA__742722,0.891419276128446,
213301,742725,strain,0.0014,Alistipes indistinctus YIT 12060,sk__Bacteria__2,p__Bacteroidota__976,c__Bacteroidia__200643,o__Bacteroidales__171549,f__Rikenellaceae__171550,g__Alistipes__239759,s__Alistipes indistinctus__626932,st__Alistipes indistinctus YIT 12060__742725,0.829605530703489
213301,742726,strain,0.0141999999999999,Barnesiella intestinihominis YIT 11860,sk__Bacteria__2,p__Bacteroidota__976,c__Bacteroidia__200643,o__Bacteroidales__171549,f__Barnesiellaceae__2005519,g__Barnesiella__397864,s__Barnesiella intestinihominis__487174,st__Barnesiella intestinihominis YIT 11860__742726,0.801342008946684
213301,742733,strain,0.0001,[Clostridium] citroniae WAL-17108,sk__Bacteria__2,p__Bacillota__1239,c__Clostridia__186801,o__Lachnospirales__3085636,f__Lachnospiraceae__186803,g__Enterocloster__2719313,s__Enterocloster citroniae__358743,st__[Clostridium] citroniae WAL-17108__742733,0.760471736478209
213301,742738,strain,0.0049,Flavonifractor plautii 1_3_50AFAA,sk__Bacteria__2,p__Bacillota__1239,c__Clostridia__186801,o__Eubacteriales__186802,f__Oscillospiraceae__216572,g__Flavonifractor__946234,s__Flavonifractor plautii__292800,st__Flavonifractor plautii 1_3_50AFAA__742738,0.918259455062966
213301,742817,strain,0.0006,Odoribacter laneus YIT 12061,sk__Bacteria__2,p__Bacteroidota__976,c__Bacteroidia__200643,o__Bacteroidales__171549,f__Odoribacteraceae__1853231,g__Odoribacter__283168,s__Odoribacter laneus__626933,st__Odoribacter laneus YIT 12061__742817,0.971329808865314
213301,742823,strain,0.0124,Sutterella wadsworthensis 2_1_59BFAA,sk__Bacteria__2,p__Pseudomonadota__1224,c__Betaproteobacteria__28216,o__Burkholderiales__80840,f__Sutterellaceae__995019,g__Sutterella__40544,s__Sutterella wadsworthensis__40545,st__Sutterella wadsworthensis 2_1_59BFAA__742823,0.971646107270266
213301,745368,species,0.004,Gemmiger formicilis,sk__Bacteria__2,p__Bacillota__1239,c__Clostridia__186801,o__Eubacteriales__186802,g__Gemmiger__204475,s__Gemmiger formicilis__745368,0.497966653111042,,
213301,762966,strain,0.0001,Parasutterella excrementihominis YIT 11859,sk__Bacteria__2,p__Pseudomonadota__1224,c__Betaproteobacteria__28216,o__Burkholderiales__80840,f__Sutterellaceae__995019,g__Parasutterella__577310,s__Parasutterella excrementihominis__487175,st__Parasutterella excrementihominis YIT 11859__762966,0.468889792598637
213301,762968,strain,0.0007,Paraprevotella clara YIT 11840,sk__Bacteria__2,p__Bacteroidota__976,c__Bacteroidia__200643,o__Bacteroidales__171549,f__Prevotellaceae__171552,g__Paraprevotella__577309,s__Paraprevotella clara__454154,st__Paraprevotella clara YIT 11840__762968,0.76230174867829
213301,762982,strain,0.0096,Paraprevotella xylaniphila YIT 11841,sk__Bacteria__2,p__Bacteroidota__976,c__Bacteroidia__200643,o__Bacteroidales__171549,f__Prevotellaceae__171552,g__Paraprevotella__577309,s__Paraprevotella xylaniphila__454155,st__Paraprevotella xylaniphila YIT 11841__762982,0.987480392726345
213301,762984,strain,0.0008,Bacteroides clarus YIT 12056,sk__Bacteria__2,p__Bacteroidota__976,c__Bacteroidia__200643,o__Bacteroidales__171549,f__Bacteroidaceae__815,g__Bacteroides__816,s__Bacteroides clarus__626929,st__Bacteroides clarus YIT 12056__762984,0.742578283855196
213301,946234,genus,0.0002,Flavonifractor,sk__Bacteria__2,p__Bacillota__1239,c__Clostridia__186801,o__Eubacteriales__186802,f__Oscillospiraceae__216572,g__Flavonifractor__946234,0.170191134607566,,
213301,997873,strain,0.0038,Bacteroides caccae CL03T12C61,sk__Bacteria__2,p__Bacteroidota__976,c__Bacteroidia__200643,o__Bacteroidales__171549,f__Bacteroidaceae__815,g__Bacteroides__816,s__Bacteroides caccae__47678,st__Bacteroides caccae CL03T12C61__997873,0.838958926392792
213301,997874,strain,0.0032,Bacteroides cellulosilyticus CL02T12C19,sk__Bacteria__2,p__Bacteroidota__976,c__Bacteroidia__200643,o__Bacteroidales__171549,f__Bacteroidaceae__815,g__Bacteroides__816,s__Bacteroides cellulosilyticus__246787,st__Bacteroides cellulosilyticus CL02T12C19__997874,0.943472956486304
213301,997885,strain,0.0040999999999999,Bacteroides ovatus CL02T12C04,sk__Bacteria__2,p__Bacteroidota__976,c__Bacteroidia__200643,o__Bacteroidales__171549,f__Bacteroidaceae__815,g__Bacteroides__816,s__Bacteroides ovatus__28116,st__Bacteroides ovatus CL02T12C04__997885,0.903416022773421
213301,997887,strain,0.0003,Bacteroides salyersiae CL02T12C01,sk__Bacteria__2,p__Bacteroidota__976,c__Bacteroidia__200643,o__Bacteroidales__171549,f__Bacteroidaceae__815,g__Bacteroides__816,s__Bacteroides salyersiae__291644,st__Bacteroides salyersiae CL02T12C01__997887,0.840585603903975
213301,999417,strain,0.0037,Parabacteroides distasonis CL09T03C24,sk__Bacteria__2,p__Bacteroidota__976,c__Bacteroidia__200643,o__Bacteroidales__171549,f__Tannerellaceae__2005525,g__Parabacteroides__375288,s__Parabacteroides distasonis__823,st__Parabacteroides distasonis CL09T03C24__999417,0.888165921106079
213301,999418,strain,0.0076,Parabacteroides goldsteinii CL02T12C30,sk__Bacteria__2,p__Bacteroidota__976,c__Bacteroidia__200643,o__Bacteroidales__171549,f__Tannerellaceae__2005525,g__Parabacteroides__375288,s__Parabacteroides goldsteinii__328812,st__Parabacteroides goldsteinii CL02T12C30__999418,0.99130449041695
213301,1033731,strain,0.0004,Alistipes timonensis JC136,sk__Bacteria__2,p__Bacteroidota__976,c__Bacteroidia__200643,o__Bacteroidales__171549,f__Rikenellaceae__171550,g__Alistipes__239759,s__Alistipes timonensis__1465754,st__Alistipes timonensis JC136__1033731,0.921919479463128
213301,1033732,strain,0.0013,Alistipes senegalensis JC50,sk__Bacteria__2,p__Bacteroidota__976,c__Bacteroidia__200643,o__Bacteroidales__171549,f__Rikenellaceae__171550,g__Alistipes__239759,s__Alistipes senegalensis__1288121,st__Alistipes senegalensis JC50__1033732,0.80744204961362
213301,1034345,strain,0.001,Senegalimassilia anaerobia JC110,sk__Bacteria__2,p__Actinomycetota__201174,c__Coriobacteriia__84998,o__Coriobacteriales__84999,f__Coriobacteriaceae__84107,g__Senegalimassilia__1473205,s__Senegalimassilia anaerobia__1473216,st__Senegalimassilia anaerobia JC110__1034345,0.916022773485089
213301,1034346,species,0.0002,Dielma fastidiosa,sk__Bacteria__2,p__Bacillota__1239,c__Erysipelotrichia__526524,o__Erysipelotrichales__526525,f__Erysipelotrichaceae__128827,g__Dielma__1472649,s__Dielma fastidiosa__1034346,0.956893045953564,
213301,1073351,strain,0.0596,Bacteroides stercoris CC31F,sk__Bacteria__2,p__Bacteroidota__976,c__Bacteroidia__200643,o__Bacteroidales__171549,f__Bacteroidaceae__815,g__Bacteroides__816,s__Bacteroides stercoris__46506,st__Bacteroides stercoris CC31F__1073351,0.979039869681913
213301,1073376,strain,0.0011,[Ruminococcus] lactaris CC59_002D,sk__Bacteria__2,p__Bacillota__1239,c__Clostridia__186801,o__Lachnospirales__3085636,f__Lachnospiraceae__186803,g__Mediterraneibacter__2316020,s__[Ruminococcus] lactaris__46228,st__[Ruminococcus] lactaris CC59_002D__1073376,0.57116714111428
213301,1074494,strain,0.0003,Streptococcus salivarius M18,sk__Bacteria__2,p__Bacillota__1239,c__Bacilli__91061,o__Lactobacillales__186826,f__Streptococcaceae__1300,g__Streptococcus__1301,s__Streptococcus salivarius__1304,st__Streptococcus salivarius M18__1074494,0.918056120374068
213301,1077285,strain,0.0098999999999999,Bacteroides faecis MAJ27,sk__Bacteria__2,p__Bacteroidota__976,c__Bacteroidia__200643,o__Bacteroidales__171549,f__Bacteroidaceae__815,g__Bacteroides__816,s__Bacteroides faecis__674529,st__Bacteroides faecis MAJ27__1077285,0.924249585087255
213301,1121098,strain,0.015,Phocaeicola massiliensis B84634 = Timone 84634 = DSM 17679 = JCM 13223,sk__Bacteria__2,p__Bacteroidota__976,c__Bacteroidia__200643,o__Bacteroidales__171549,f__Bacteroidaceae__815,g__Phocaeicola__909656,s__Phocaeicola massiliensis__204516,st__Phocaeicola massiliensis B84634 = Timone 84634 = DSM 17679 = JCM 13223__1121098,0.84674711784895
213301,1121115,strain,0.0112,Blautia wexlerae DSM 19850,sk__Bacteria__2,p__Bacillota__1239,c__Clostridia__186801,o__Lachnospirales__3085636,f__Lachnospiraceae__186803,g__Blautia__572511,s__Blautia wexlerae__418240,st__Blautia wexlerae DSM 19850__1121115,0.868442456282985
