run_id,ncbi_taxon_id,taxon_rank_level,relative_abundance,name,lineage,CDF,,,,,,,
ERR1913188,552398,species,0.004052,Ruminococcaceae bacterium D16,sk__Bacteria__2,p__Bacillota__1239,c__Clostridia__186801,o__Eubacteriales__186802,f__Oscillospiraceae__216572,s__Ruminococcaceae bacterium D16__552398,0.92273281821872,,
ERR1913188,292800,species,0.000873,Flavonifractor plautii,sk__Bacteria__2,p__Bacillota__1239,c__Clostridia__186801,o__Eubacteriales__186802,f__Oscillospiraceae__216572,g__Flavonifractor__946234,s__Flavonifractor plautii__292800,0.515182323437732,
ERR1913188,2108523,species,0.0026989999999999,Lawsonibacter asaccharolyticus,sk__Bacteria__2,p__Bacillota__1239,c__Clostridia__186801,o__Eubacteriales__186802,f__Oscillospiraceae__216572,g__Lawsonibacter__2172004,s__Lawsonibacter asaccharolyticus__2108523,0.893249288328527,
ERR1913188,511680,strain,0.027795,Butyrivibrio crossotus DSM 2876,sk__Bacteria__2,p__Bacillota__1239,c__Clostridia__186801,o__Lachnospirales__3085636,f__Lachnospiraceae__186803,g__Butyrivibrio__830,s__Butyrivibrio crossotus__45851,st__Butyrivibrio crossotus DSM 2876__511680,0.948432676121679
ERR1913188,301302,species,0.014492,Roseburia faecis,sk__Bacteria__2,p__Bacillota__1239,c__Clostridia__186801,o__Lachnospirales__3085636,f__Lachnospiraceae__186803,g__Roseburia__841,s__Roseburia faecis__301302,0.756743933848415,
ERR1913188,536231,strain,0.003397,Roseburia intestinalis L1-82,sk__Bacteria__2,p__Bacillota__1239,c__Clostridia__186801,o__Lachnospirales__3085636,f__Lachnospiraceae__186803,g__Roseburia__841,s__Roseburia intestinalis__166486,st__Roseburia intestinalis L1-82__536231,0.786254575030461
ERR1913188,2293144,species,0.0121669999999999,Roseburia sp. TF10-5,sk__Bacteria__2,p__Bacillota__1239,c__Clostridia__186801,o__Lachnospirales__3085636,f__Lachnospiraceae__186803,g__Roseburia__841,s__Roseburia sp. TF10-5__2293144,0.759129727531482,
ERR1913188,622312,strain,0.002632,Roseburia inulinivorans DSM 16841,sk__Bacteria__2,p__Bacillota__1239,c__Clostridia__186801,o__Lachnospirales__3085636,f__Lachnospiraceae__186803,g__Roseburia__841,s__Roseburia inulinivorans__360807,st__Roseburia inulinivorans DSM 16841__622312,0.378202521350157
ERR1913188,585394,strain,0.005024,Roseburia hominis A2-183,sk__Bacteria__2,p__Bacillota__1239,c__Clostridia__186801,o__Lachnospirales__3085636,f__Lachnospiraceae__186803,g__Roseburia__841,s__Roseburia hominis__301301,st__Roseburia hominis A2-183__585394,0.744735083948148
ERR1913188,657318,strain,0.008402,Agathobacter rectalis DSM 17629,sk__Bacteria__2,p__Bacillota__1239,c__Clostridia__186801,o__Lachnospirales__3085636,f__Lachnospiraceae__186803,g__Agathobacter__1766253,s__Agathobacter rectalis__39491,st__Agathobacter rectalis DSM 17629__657318,0.620207771082106
ERR1913188,515620,strain,0.0045639999999999,[Eubacterium] eligens ATCC 27750,sk__Bacteria__2,p__Bacillota__1239,c__Clostridia__186801,o__Lachnospirales__3085636,f__Lachnospiraceae__186803,g__Lachnospira__28050,s__Lachnospira eligens__39485,st__[Eubacterium] eligens ATCC 27750__515620,0.710322008207302
ERR1913188,28052,species,0.002982,Lachnospira pectinoschiza,sk__Bacteria__2,p__Bacillota__1239,c__Clostridia__186801,o__Lachnospirales__3085636,f__Lachnospiraceae__186803,g__Lachnospira__28050,s__Lachnospira pectinoschiza__28052,0.725626195532635,
ERR1913188,2293093,species,0.012865,Coprococcus sp. OM04-5BH,sk__Bacteria__2,p__Bacillota__1239,c__Clostridia__186801,o__Lachnospirales__3085636,f__Lachnospiraceae__186803,g__Coprococcus__33042,s__Coprococcus sp. OM04-5BH__2293093,0.991712327348865,
ERR1913188,717962,strain,0.002877,Coprococcus catus GD/7,sk__Bacteria__2,p__Bacillota__1239,c__Clostridia__186801,o__Lachnospirales__3085636,f__Lachnospiraceae__186803,g__Coprococcus__33042,s__Coprococcus catus__116085,st__Coprococcus catus GD/7__717962,0.87367106256893
ERR1913188,411462,strain,0.0035139999999999,Dorea longicatena DSM 13814,sk__Bacteria__2,p__Bacillota__1239,c__Clostridia__186801,o__Lachnospirales__3085636,f__Lachnospiraceae__186803,g__Dorea__189330,s__Dorea longicatena__88431,st__Dorea longicatena DSM 13814__411462,0.707943608512921
ERR1913188,189330,genus,0.001308,Dorea,sk__Bacteria__2,p__Bacillota__1239,c__Clostridia__186801,o__Lachnospirales__3085636,f__Lachnospiraceae__186803,g__Dorea__189330,0.208092720618144,,
ERR1913188,411469,strain,0.002544,Anaerobutyricum hallii DSM 3353,sk__Bacteria__2,p__Bacillota__1239,c__Clostridia__186801,o__Lachnospirales__3085636,f__Lachnospiraceae__186803,g__Anaerobutyricum__2569097,s__Anaerobutyricum hallii__39488,st__Anaerobutyricum hallii DSM 3353__411469,0.661549410329389
ERR1913188,1737424,species,0.002229,Blautia massiliensis,sk__Bacteria__2,p__Bacillota__1239,c__Clostridia__186801,o__Lachnospirales__3085636,f__Lachnospiraceae__186803,g__Blautia__572511,s__Blautia massiliensis__1737424,0.585685237901589,
ERR1913188,745368,species,0.038839,Gemmiger formicilis,sk__Bacteria__2,p__Bacillota__1239,c__Clostridia__186801,o__Eubacteriales__186802,g__Gemmiger__204475,s__Gemmiger formicilis__745368,0.951747661651003,,
ERR1913188,2292233,species,0.0034029999999999,Eubacterium sp. AF22-9,sk__Bacteria__2,p__Bacillota__1239,c__Clostridia__186801,o__Eubacteriales__186802,f__Eubacteriaceae__186806,g__Eubacterium__1730,s__Eubacterium sp. AF22-9__2292233,0.897844652297615,
ERR1913188,186802,order,0.0025069999999999,Eubacteriales,sk__Bacteria__2,p__Bacillota__1239,c__Clostridia__186801,o__Eubacteriales__186802,0.0094574352717906,,,,
ERR1913188,706562,species,0.003695,Lactobacillus rogosae,sk__Bacteria__2,p__Bacillota__1239,c__Bacilli__91061,o__Lactobacillales__186826,f__Lactobacillaceae__33958,g__Lactobacillus__1578,s__Lactobacillus rogosae__706562,0.755506981157619,
ERR1913188,2292181,species,0.002747,Firmicutes bacterium AF25-13AC,sk__Bacteria__2,p__Bacillota__1239,s__Firmicutes bacterium AF25-13AC__2292181,0.718904316504943,,,,,
ERR1913188,1239,phylum,0.001136,Bacillota,sk__Bacteria__2,p__Bacillota__1239,0.0002033346888979,,,,,,
ERR1913188,367928,strain,0.197513,Bifidobacterium adolescentis ATCC 15703,sk__Bacteria__2,p__Actinomycetota__201174,c__Actinomycetes__1760,o__Bifidobacteriales__85004,f__Bifidobacteriaceae__31953,g__Bifidobacterium__1678,s__Bifidobacterium adolescentis__1680,st__Bifidobacterium adolescentis ATCC 15703__367928,0.999536774019319
ERR1913188,1457184,strain,0.0292939999999999,Bifidobacterium longum subsp. longum 72B,sk__Bacteria__2,p__Actinomycetota__201174,c__Actinomycetes__1760,o__Bifidobacteriales__85004,f__Bifidobacteriaceae__31953,g__Bifidobacterium__1678,s__Bifidobacterium longum__216816,st__Bifidobacterium longum subsp. longum 72B__1457184,0.997692524752802
ERR1913188,1689,species,0.00411,Bifidobacterium dentium,sk__Bacteria__2,p__Actinomycetota__201174,c__Actinomycetes__1760,o__Bifidobacteriales__85004,f__Bifidobacteriaceae__31953,g__Bifidobacterium__1678,s__Bifidobacterium dentium__1689,0.986947042609832,
ERR1913188,2003188,species,0.081052,Parolsenella catena,sk__Bacteria__2,p__Actinomycetota__201174,c__Coriobacteriia__84998,o__Coriobacteriales__84999,f__Atopobiaceae__1643824,g__Parolsenella__2082587,s__Parolsenella catena__2003188,1,
ERR1913188,2292319,species,0.045532,Collinsella sp. AM40-7AC,sk__Bacteria__2,p__Actinomycetota__201174,c__Coriobacteriia__84998,o__Coriobacteriales__84999,f__Coriobacteriaceae__84107,g__Collinsella__102106,s__Collinsella sp. AM40-7AC__2292319,1,
ERR1913188,411903,strain,0.072964,Collinsella aerofaciens ATCC 25986,sk__Bacteria__2,p__Actinomycetota__201174,c__Coriobacteriia__84998,o__Coriobacteriales__84999,f__Coriobacteriaceae__84107,g__Collinsella__102106,s__Collinsella aerofaciens__74426,st__Collinsella aerofaciens ATCC 25986__411903,0.999622237898323
ERR1913188,1907654,species,0.00729,Collinsella bouchesdurhonensis,sk__Bacteria__2,p__Actinomycetota__201174,c__Coriobacteriia__84998,o__Coriobacteriales__84999,f__Coriobacteriaceae__84107,g__Collinsella__102106,s__Collinsella bouchesdurhonensis__1907654,0.997110507052419,
ERR1913188,572010,species,0.018597,Slackia isoflavoniconvertens,sk__Bacteria__2,p__Actinomycetota__201174,c__Coriobacteriia__84998,o__Eggerthellales__1643822,f__Eggerthellaceae__1643826,g__Slackia__84108,s__Slackia isoflavoniconvertens__572010,0.99891282040943,
ERR1913188,349741,strain,0.018801,Akkermansia muciniphila ATCC BAA-835,sk__Bacteria__2,p__Verrucomicrobiota__74201,c__Verrucomicrobiae__203494,o__Verrucomicrobiales__48461,f__Akkermansiaceae__1647988,g__Akkermansia__239934,s__Akkermansia muciniphila__239935,st__Akkermansia muciniphila ATCC BAA-835__349741,0.892583481884805
ERR1913188,172901,species,0.00383,Victivallis vadensis,sk__Bacteria__2,p__Lentisphaerota__256845,c__Lentisphaeria__1313211,o__Victivallales__278082,f__Victivallaceae__255528,g__Victivallis__172900,s__Victivallis vadensis__172901,0.988730446498059,
ERR1913188,35832,genus,0.0017439999999999,Bilophila,sk__Bacteria__2,p__Thermodesulfobacteriota__200940,c__Desulfovibrionia__3031449,o__Desulfovibrionales__213115,f__Desulfovibrionaceae__194924,g__Bilophila__35832,0.55911956079708,,
ERR1913188,411464,strain,0.038278,Desulfovibrio piger ATCC 29098,sk__Bacteria__2,p__Thermodesulfobacteriota__200940,c__Desulfovibrionia__3031449,o__Desulfovibrionales__213115,f__Desulfovibrionaceae__194924,g__Desulfovibrio__872,s__Desulfovibrio piger__901,st__Desulfovibrio piger ATCC 29098__411464,0.999630245869098
ERR1913188,2022527,species,0.035265,Prevotella sp. 885,sk__Bacteria__2,p__Bacteroidota__976,c__Bacteroidia__200643,o__Bacteroidales__171549,f__Prevotellaceae__171552,g__Prevotella__838,s__Prevotella sp. 885__2022527,0.996663333099862,
ERR1913188,537011,strain,0.008508,Segatella copri DSM 18205,sk__Bacteria__2,p__Bacteroidota__976,c__Bacteroidia__200643,o__Bacteroidales__171549,f__Prevotellaceae__171552,g__Segatella__2974251,s__Segatella copri__165179,st__Segatella copri DSM 18205__537011,0.786745483065086
ERR1913188,665953,strain,0.0092459999999999,Bacteroides eggerthii 1_2_48FAA,sk__Bacteria__2,p__Bacteroidota__976,c__Bacteroidia__200643,o__Bacteroidales__171549,f__Bacteroidaceae__815,g__Bacteroides__816,s__Bacteroides eggerthii__28111,st__Bacteroides eggerthii 1_2_48FAA__665953,0.884847085421187
ERR1913188,46506,species,0.002109,Bacteroides stercoris,sk__Bacteria__2,p__Bacteroidota__976,c__Bacteroidia__200643,o__Bacteroidales__171549,f__Bacteroidaceae__815,g__Bacteroides__816,s__Bacteroides stercoris__46506,0.569767720020101,
ERR1913188,469593,species,0.005976,Bacteroides sp. 3_1_40A,sk__Bacteria__2,p__Bacteroidota__976,c__Bacteroidia__200643,o__Bacteroidales__171549,f__Bacteroidaceae__815,g__Bacteroides__816,s__Bacteroides sp. 3_1_40A__469593,0.991501652745978,
ERR1913188,816,genus,0.0017829999999999,Bacteroides,sk__Bacteria__2,p__Bacteroidota__976,c__Bacteroidia__200643,o__Bacteroidales__171549,f__Bacteroidaceae__815,g__Bacteroides__816,0.031308713562048,,
ERR1913188,47678,species,0.001008,Bacteroides caccae,sk__Bacteria__2,p__Bacteroidota__976,c__Bacteroidia__200643,o__Bacteroidales__171549,f__Bacteroidaceae__815,g__Bacteroides__816,s__Bacteroides caccae__47678,0.336518910126079,
ERR1913188,821,species,0.004213,Phocaeicola vulgatus,sk__Bacteria__2,p__Bacteroidota__976,c__Bacteroidia__200643,o__Bacteroidales__171549,f__Bacteroidaceae__815,g__Phocaeicola__909656,s__Phocaeicola vulgatus__821,0.157106547376984,
ERR1913188,357276,species,0.003548,Phocaeicola dorei,sk__Bacteria__2,p__Bacteroidota__976,c__Bacteroidia__200643,o__Bacteroidales__171549,f__Bacteroidaceae__815,g__Phocaeicola__909656,s__Phocaeicola dorei__357276,0.319120238579379,
ERR1913188,717959,strain,0.0038179999999999,Alistipes shahii WAL 8301,sk__Bacteria__2,p__Bacteroidota__976,c__Bacteroidia__200643,o__Bacteroidales__171549,f__Rikenellaceae__171550,g__Alistipes__239759,s__Alistipes shahii__328814,st__Alistipes shahii WAL 8301__717959,0.445177839647154
ERR1913188,445970,strain,0.002983,Alistipes putredinis DSM 17216,sk__Bacteria__2,p__Bacteroidota__976,c__Bacteroidia__200643,o__Bacteroidales__171549,f__Rikenellaceae__171550,g__Alistipes__239759,s__Alistipes putredinis__28117,st__Alistipes putredinis DSM 17216__445970,0.319001240598999
ERR1913188,46503,species,0.003552,Parabacteroides merdae,sk__Bacteria__2,p__Bacteroidota__976,c__Bacteroidia__200643,o__Bacteroidales__171549,f__Tannerellaceae__2005525,g__Parabacteroides__375288,s__Parabacteroides merdae__46503,0.461788719617124,
ERR1913188,171549,order,0.001852,Bacteroidales,sk__Bacteria__2,p__Bacteroidota__976,c__Bacteroidia__200643,o__Bacteroidales__171549,0.0087962586417242,,,,
