run_id,ncbi_taxon_id,taxon_rank_level,relative_abundance,name,lineage,CDF,,,,,,,
ERR1913124,449673,strain,0.020065,Bacteroides stercoris ATCC 43183,sk__Bacteria__2,p__Bacteroidota__976,c__Bacteroidia__200643,o__Bacteroidales__171549,f__Bacteroidaceae__815,g__Bacteroides__816,s__Bacteroides stercoris__46506,st__Bacteroides stercoris ATCC 43183__449673,0.847984132759663
ERR1913124,483216,strain,0.000739,Bacteroides eggerthii DSM 20697,sk__Bacteria__2,p__Bacteroidota__976,c__Bacteroidia__200643,o__Bacteroidales__171549,f__Bacteroidaceae__815,g__Bacteroides__816,s__Bacteroides eggerthii__28111,st__Bacteroides eggerthii DSM 20697__483216,0.92217364782425
ERR1913124,997873,strain,0.016183,Bacteroides caccae CL03T12C61,sk__Bacteria__2,p__Bacteroidota__976,c__Bacteroidia__200643,o__Bacteroidales__171549,f__Bacteroidaceae__815,g__Bacteroides__816,s__Bacteroides caccae__47678,st__Bacteroides caccae CL03T12C61__997873,0.94792289889255
ERR1913124,818,species,0.0083,Bacteroides thetaiotaomicron,sk__Bacteria__2,p__Bacteroidota__976,c__Bacteroidia__200643,o__Bacteroidales__171549,f__Bacteroidaceae__815,g__Bacteroides__816,s__Bacteroides thetaiotaomicron__818,0.774501830012163,
ERR1913124,817,species,0.004655,Bacteroides fragilis,sk__Bacteria__2,p__Bacteroidota__976,c__Bacteroidia__200643,o__Bacteroidales__171549,f__Bacteroidaceae__815,g__Bacteroides__816,s__Bacteroides fragilis__817,0.692261081740525,
ERR1913124,762984,strain,0.015622,Bacteroides clarus YIT 12056,sk__Bacteria__2,p__Bacteroidota__976,c__Bacteroidia__200643,o__Bacteroidales__171549,f__Bacteroidaceae__815,g__Bacteroides__816,s__Bacteroides clarus__626929,st__Bacteroides clarus YIT 12056__762984,0.955443269621722
ERR1913124,702446,strain,0.078967,Phocaeicola vulgatus PC510,sk__Bacteria__2,p__Bacteroidota__976,c__Bacteroidia__200643,o__Bacteroidales__171549,f__Bacteroidaceae__815,g__Phocaeicola__909656,s__Phocaeicola vulgatus__821,st__Phocaeicola vulgatus PC510__702446,0.953615611823302
ERR1913124,1121098,strain,0.001975,Phocaeicola massiliensis B84634 = Timone 84634 = DSM 17679 = JCM 13223,sk__Bacteria__2,p__Bacteroidota__976,c__Bacteroidia__200643,o__Bacteroidales__171549,f__Bacteroidaceae__815,g__Phocaeicola__909656,s__Phocaeicola massiliensis__204516,st__Phocaeicola massiliensis B84634 = Timone 84634 = DSM 17679 = JCM 13223__1121098,0.654031377753033
ERR1913124,997877,strain,0.013283,Phocaeicola dorei CL03T12C01,sk__Bacteria__2,p__Bacteroidota__976,c__Bacteroidia__200643,o__Bacteroidales__171549,f__Bacteroidaceae__815,g__Phocaeicola__909656,s__Phocaeicola dorei__357276,st__Phocaeicola dorei CL03T12C01__997877,0.928996913009653
ERR1913124,375288,genus,0.011824,Parabacteroides,sk__Bacteria__2,p__Bacteroidota__976,c__Bacteroidia__200643,o__Bacteroidales__171549,f__Tannerellaceae__2005525,g__Parabacteroides__375288,0.298001510486271,,
ERR1913124,2025877,species,0.008107,Parabacteroides sp. AT13,sk__Bacteria__2,p__Bacteroidota__976,c__Bacteroidia__200643,o__Bacteroidales__171549,f__Tannerellaceae__2005525,g__Parabacteroides__375288,s__Parabacteroides sp. AT13__2025877,0.947790429713902,
ERR1913124,999417,strain,0.005306,Parabacteroides distasonis CL09T03C24,sk__Bacteria__2,p__Bacteroidota__976,c__Bacteroidia__200643,o__Bacteroidales__171549,f__Tannerellaceae__2005525,g__Parabacteroides__375288,s__Parabacteroides distasonis__823,st__Parabacteroides distasonis CL09T03C24__999417,0.936356242374878
ERR1913124,665949,species,0.001895,Tannerella sp. 6_1_58FAA_CT1,sk__Bacteria__2,p__Bacteroidota__976,c__Bacteroidia__200643,o__Bacteroidales__171549,f__Tannerellaceae__2005525,g__Tannerella__195950,s__Tannerella sp. 6_1_58FAA_CT1__665949,0.882211119502641,
ERR1913124,658663,species,0.005558,Porphyromonas sp. 31_2,sk__Bacteria__2,p__Bacteroidota__976,c__Bacteroidia__200643,o__Bacteroidales__171549,f__Porphyromonadaceae__171551,g__Porphyromonas__836,s__Porphyromonas sp. 31_2__658663,0.857166095392962,
ERR1913124,1499682,species,0.016019,Alistipes sp. AL-1,sk__Bacteria__2,p__Bacteroidota__976,c__Bacteroidia__200643,o__Bacteroidales__171549,f__Rikenellaceae__171550,g__Alistipes__239759,s__Alistipes sp. AL-1__1499682,0.974687829464807,
ERR1913124,1203611,strain,0.014052,Alistipes onderdonkii WAL 8169 = DSM 19147,sk__Bacteria__2,p__Bacteroidota__976,c__Bacteroidia__200643,o__Bacteroidales__171549,f__Rikenellaceae__171550,g__Alistipes__239759,s__Alistipes onderdonkii__328813,st__Alistipes onderdonkii WAL 8169 = DSM 19147__1203611,0.9616939280713
ERR1913124,717959,strain,0.004817,Alistipes shahii WAL 8301,sk__Bacteria__2,p__Bacteroidota__976,c__Bacteroidia__200643,o__Bacteroidales__171549,f__Rikenellaceae__171550,g__Alistipes__239759,s__Alistipes shahii__328814,st__Alistipes shahii WAL 8301__717959,0.495842935249219
ERR1913124,2585118,species,0.000315,Alistipes communis,sk__Bacteria__2,p__Bacteroidota__976,c__Bacteroidia__200643,o__Bacteroidales__171549,f__Rikenellaceae__171550,g__Alistipes__239759,s__Alistipes communis__2585118,0.398281821878828,
ERR1913124,1211813,strain,0.003021,Alistipes ihumii AP11,sk__Bacteria__2,p__Bacteroidota__976,c__Bacteroidia__200643,o__Bacteroidales__171549,f__Rikenellaceae__171550,g__Alistipes__239759,s__Alistipes ihumii__1470347,st__Alistipes ihumii AP11__1211813,0.853260132845276
ERR1913124,742725,strain,0.0014149999999999,Alistipes indistinctus YIT 12060,sk__Bacteria__2,p__Bacteroidota__976,c__Bacteroidia__200643,o__Bacteroidales__171549,f__Rikenellaceae__171550,g__Alistipes__239759,s__Alistipes indistinctus__626932,st__Alistipes indistinctus YIT 12060__742725,0.830757760607243
ERR1913124,679935,strain,0.001493,Alistipes finegoldii DSM 17242,sk__Bacteria__2,p__Bacteroidota__976,c__Bacteroidia__200643,o__Bacteroidales__171549,f__Rikenellaceae__171550,g__Alistipes__239759,s__Alistipes finegoldii__214856,st__Alistipes finegoldii DSM 17242__679935,0.444591297275333
ERR1913124,1033732,strain,0.00034,Alistipes senegalensis JC50,sk__Bacteria__2,p__Bacteroidota__976,c__Bacteroidia__200643,o__Bacteroidales__171549,f__Rikenellaceae__171550,g__Alistipes__239759,s__Alistipes senegalensis__1288121,st__Alistipes senegalensis JC50__1033732,0.577470516470115
ERR1913124,445970,strain,0.041962,Alistipes putredinis DSM 17216,sk__Bacteria__2,p__Bacteroidota__976,c__Bacteroidia__200643,o__Bacteroidales__171549,f__Rikenellaceae__171550,g__Alistipes__239759,s__Alistipes putredinis__28117,st__Alistipes putredinis DSM 17216__445970,0.650109800731994
ERR1913124,742726,strain,0.010847,Barnesiella intestinihominis YIT 11860,sk__Bacteria__2,p__Bacteroidota__976,c__Bacteroidia__200643,o__Bacteroidales__171549,f__Barnesiellaceae__2005519,g__Barnesiella__397864,s__Barnesiella intestinihominis__487174,st__Barnesiella intestinihominis YIT 11860__742726,0.753424584234038
ERR1913124,1349822,strain,0.000983,Coprobacter fastidiosus NSB1 = JCM 33896,sk__Bacteria__2,p__Bacteroidota__976,c__Bacteroidia__200643,o__Bacteroidales__171549,f__Barnesiellaceae__2005519,g__Coprobacter__1348911,s__Coprobacter fastidiosus__1099853,st__Coprobacter fastidiosus NSB1 = JCM 33896__1349822,0.889318151009834
ERR1913124,2093856,species,0.0007639999999999,Butyricimonas faecalis,sk__Bacteria__2,p__Bacteroidota__976,c__Bacteroidia__200643,o__Bacteroidales__171549,f__Odoribacteraceae__1853231,g__Butyricimonas__574697,s__Butyricimonas faecalis__2093856,0.929263449991557,
ERR1913124,709991,strain,0.003859,Odoribacter splanchnicus DSM 20712,sk__Bacteria__2,p__Bacteroidota__976,c__Bacteroidia__200643,o__Bacteroidales__171549,f__Odoribacteraceae__1853231,g__Odoribacter__283168,s__Odoribacter splanchnicus__28118,st__Odoribacter splanchnicus DSM 20712__709991,0.60888572590484
ERR1913124,537011,strain,0.000166,Segatella copri DSM 18205,sk__Bacteria__2,p__Bacteroidota__976,c__Bacteroidia__200643,o__Bacteroidales__171549,f__Prevotellaceae__171552,g__Segatella__2974251,s__Segatella copri__165179,st__Segatella copri DSM 18205__537011,0.660583570557126
ERR1913124,2293242,species,0.056417,Ruminococcus sp. TF12-19AC,sk__Bacteria__2,p__Bacillota__1239,c__Clostridia__186801,o__Eubacteriales__186802,f__Oscillospiraceae__216572,g__Ruminococcus__1263,s__Ruminococcus sp. TF12-19AC__2293242,0.988342396466782,
ERR1913124,1160721,species,0.005514,Ruminococcus bicirculans,sk__Bacteria__2,p__Bacillota__1239,c__Clostridia__186801,o__Eubacteriales__186802,f__Oscillospiraceae__216572,g__Ruminococcus__1263,s__Ruminococcus bicirculans__1160721,0.716577512226126,
ERR1913124,411473,strain,0.000194,Ruminococcus callidus ATCC 27760,sk__Bacteria__2,p__Bacillota__1239,c__Clostridia__186801,o__Eubacteriales__186802,f__Oscillospiraceae__216572,g__Ruminococcus__1263,s__Ruminococcus callidus__40519,st__Ruminococcus callidus ATCC 27760__411473,0.605211177598328
ERR1913124,2086273,species,0.01313,Subdoligranulum sp. APC924/74,sk__Bacteria__2,p__Bacillota__1239,c__Clostridia__186801,o__Eubacteriales__186802,f__Oscillospiraceae__216572,g__Subdoligranulum__292632,s__Subdoligranulum sp. APC924/74__2086273,0.669406843664657,
ERR1913124,1550024,species,0.002589,Ruthenibacterium lactatiformans,sk__Bacteria__2,p__Bacillota__1239,c__Clostridia__186801,o__Eubacteriales__186802,f__Oscillospiraceae__216572,g__Ruthenibacterium__1905344,s__Ruthenibacterium lactatiformans__1550024,0.861216254262152,
ERR1913124,1627893,species,0.002206,Ruminococcaceae bacterium cv2,sk__Bacteria__2,p__Bacillota__1239,c__Clostridia__186801,o__Eubacteriales__186802,f__Oscillospiraceae__216572,s__Ruminococcaceae bacterium cv2__1627893,0.893711412621476,,
ERR1913124,552398,species,0.000366,Ruminococcaceae bacterium D16,sk__Bacteria__2,p__Bacillota__1239,c__Clostridia__186801,o__Eubacteriales__186802,f__Oscillospiraceae__216572,s__Ruminococcaceae bacterium D16__552398,0.342847702318028,,
ERR1913124,1232459,species,0.001563,Oscillospiraceae bacterium VE202-24,sk__Bacteria__2,p__Bacillota__1239,c__Clostridia__186801,o__Eubacteriales__186802,f__Oscillospiraceae__216572,s__Oscillospiraceae bacterium VE202-24__1232459,0.619072793818622,,
ERR1913124,742738,strain,0.003988,Flavonifractor plautii 1_3_50AFAA,sk__Bacteria__2,p__Bacillota__1239,c__Clostridia__186801,o__Eubacteriales__186802,f__Oscillospiraceae__216572,g__Flavonifractor__946234,s__Flavonifractor plautii__292800,st__Flavonifractor plautii 1_3_50AFAA__742738,0.885303594331594
ERR1913124,946234,genus,0.000245,Flavonifractor,sk__Bacteria__2,p__Bacillota__1239,c__Clostridia__186801,o__Eubacteriales__186802,f__Oscillospiraceae__216572,g__Flavonifractor__946234,0.182730107089605,,
ERR1913124,1965558,species,0.000172,Flavonifractor sp. An135,sk__Bacteria__2,p__Bacillota__1239,c__Clostridia__186801,o__Eubacteriales__186802,f__Oscillospiraceae__216572,g__Flavonifractor__946234,s__Flavonifractor sp. An135__1965558,0.95241968279781,
ERR1913124,459786,genus,0.0006529999999999,Oscillibacter,sk__Bacteria__2,p__Bacillota__1239,c__Clostridia__186801,o__Eubacteriales__186802,f__Oscillospiraceae__216572,g__Oscillibacter__459786,0.276128507523381,,
ERR1913124,2109687,species,0.001524,Oscillibacter sp. PEA192,sk__Bacteria__2,p__Bacillota__1239,c__Clostridia__186801,o__Eubacteriales__186802,f__Oscillospiraceae__216572,g__Oscillibacter__459786,s__Oscillibacter sp. PEA192__2109687,0.704486918801663,
ERR1913124,2093857,species,0.001144,Dysosmobacter welbionis,sk__Bacteria__2,p__Bacillota__1239,c__Clostridia__186801,o__Eubacteriales__186802,f__Oscillospiraceae__216572,g__Dysosmobacter__2591381,s__Dysosmobacter welbionis__2093857,0.433306222041498,
ERR1913124,216851,genus,0.0016359999999999,Faecalibacterium,sk__Bacteria__2,p__Bacillota__1239,c__Clostridia__186801,o__Eubacteriales__186802,f__Oscillospiraceae__216572,g__Faecalibacterium__216851,0.0569162842037985,,
ERR1913124,2302956,species,0.0008359999999999,Faecalibacterium sp. AF27-11BH,sk__Bacteria__2,p__Bacillota__1239,c__Clostridia__186801,o__Eubacteriales__186802,f__Oscillospiraceae__216572,g__Faecalibacterium__216851,s__Faecalibacterium sp. AF27-11BH__2302956,0.506081555695238,
ERR1913124,748224,strain,0.001093,Faecalibacterium cf. prausnitzii KLE1255,sk__Bacteria__2,p__Bacillota__1239,c__Clostridia__186801,o__Eubacteriales__186802,f__Oscillospiraceae__216572,g__Faecalibacterium__216851,s__Faecalibacterium prausnitzii__853,st__Faecalibacterium cf. prausnitzii KLE1255__748224,0.616997011864134
ERR1913124,1871015,species,0.000258,Pseudoflavonifractor sp. Marseille-P3106,sk__Bacteria__2,p__Bacillota__1239,c__Clostridia__186801,o__Eubacteriales__186802,f__Oscillospiraceae__216572,g__Pseudoflavonifractor__1017280,s__Pseudoflavonifractor sp. Marseille-P3106__1871015,0.690524603497338,
ERR1913124,2108523,species,0.00188,Lawsonibacter asaccharolyticus,sk__Bacteria__2,p__Bacillota__1239,c__Clostridia__186801,o__Eubacteriales__186802,f__Oscillospiraceae__216572,g__Lawsonibacter__2172004,s__Lawsonibacter asaccharolyticus__2108523,0.822421038362431,
ERR1913124,1628085,species,0.002277,Agathobaculum butyriciproducens,sk__Bacteria__2,p__Bacillota__1239,c__Clostridia__186801,o__Eubacteriales__186802,f__Butyricicoccaceae__3085642,g__Agathobaculum__2048137,s__Agathobaculum butyriciproducens__1628085,0.517364782431901,
ERR1913124,445972,strain,0.001555,Anaerotruncus colihominis DSM 17241,sk__Bacteria__2,p__Bacillota__1239,c__Clostridia__186801,o__Eubacteriales__186802,f__Oscillospiraceae__216572,g__Anaerotruncus__244127,s__Anaerotruncus colihominis__169435,st__Anaerotruncus colihominis DSM 17241__445972,0.90829605530697
ERR1913124,1871018,species,0.000363,Angelakisella massiliensis,sk__Bacteria__2,p__Bacillota__1239,c__Clostridia__186801,o__Eubacteriales__186802,f__Oscillospiraceae__216572,g__Angelakisella__1935176,s__Angelakisella massiliensis__1871018,0.727870408024915,
ERR1913124,428125,strain,0.000169,[Clostridium] leptum DSM 753,sk__Bacteria__2,p__Bacillota__1239,c__Clostridia__186801,o__Eubacteriales__186802,f__Oscillospiraceae__216572,s__[Clostridium] leptum__1535,st__[Clostridium] leptum DSM 753__428125,0.495526636844267,
ERR1913124,2292908,species,0.000993,Lachnospiraceae bacterium OM02-26,sk__Bacteria__2,p__Bacillota__1239,c__Clostridia__186801,o__Lachnospirales__3085636,f__Lachnospiraceae__186803,s__Lachnospiraceae bacterium OM02-26__2292908,0.858072387149193,,
ERR1913124,2292907,species,0.002389,Lachnospiraceae bacterium TF10-8AT,sk__Bacteria__2,p__Bacillota__1239,c__Clostridia__186801,o__Lachnospirales__3085636,f__Lachnospiraceae__186803,s__Lachnospiraceae bacterium TF10-8AT__2292907,0.874484401324522,,
ERR1913124,2292903,species,0.001994,Lachnospiraceae bacterium AM21-21,sk__Bacteria__2,p__Bacillota__1239,c__Clostridia__186801,o__Lachnospirales__3085636,f__Lachnospiraceae__186803,s__Lachnospiraceae bacterium AM21-21__2292903,0.802358682391173,,
ERR1913124,2292902,species,0.001547,Lachnospiraceae bacterium AM10-38,sk__Bacteria__2,p__Bacillota__1239,c__Clostridia__186801,o__Lachnospirales__3085636,f__Lachnospiraceae__186803,s__Lachnospiraceae bacterium AM10-38__2292902,0.759658397722618,,
ERR1913124,658089,species,0.001934,Lachnospiraceae bacterium 5_1_63FAA,sk__Bacteria__2,p__Bacillota__1239,c__Clostridia__186801,o__Lachnospirales__3085636,f__Lachnospiraceae__186803,s__Lachnospiraceae bacterium 5_1_63FAA__658089,0.777551850345631,,
ERR1913124,2292906,species,0.001112,Lachnospiraceae bacterium AM26-1LB,sk__Bacteria__2,p__Bacillota__1239,c__Clostridia__186801,o__Lachnospirales__3085636,f__Lachnospiraceae__186803,s__Lachnospiraceae bacterium AM26-1LB__2292906,0.721092585061653,,
ERR1913124,186803,family,0.001461,Lachnospiraceae,sk__Bacteria__2,p__Bacillota__1239,c__Clostridia__186801,o__Lachnospirales__3085636,f__Lachnospiraceae__186803,0.0088054087027246,,,
ERR1913124,665950,species,0.0007639999999999,Lachnospiraceae bacterium 3_1_46FAA,sk__Bacteria__2,p__Bacillota__1239,c__Clostridia__186801,o__Lachnospirales__3085636,f__Lachnospiraceae__186803,s__Lachnospiraceae bacterium 3_1_46FAA__665950,0.583977226514847,,
ERR1913124,2302966,species,0.000363,Lachnospiraceae bacterium TM07-2AC,sk__Bacteria__2,p__Bacillota__1239,c__Clostridia__186801,o__Lachnospirales__3085636,f__Lachnospiraceae__186803,s__Lachnospiraceae bacterium TM07-2AC__2302966,0.659211061407064,,
ERR1913124,2302974,species,0.00042,Lachnospiraceae bacterium AM25-17,sk__Bacteria__2,p__Bacillota__1239,c__Clostridia__186801,o__Lachnospirales__3085636,f__Lachnospiraceae__186803,s__Lachnospiraceae bacterium AM25-17__2302974,0.94003660024393,,
ERR1913124,2594789,species,0.000207,Lachnospiraceae bacterium KGMB03038,sk__Bacteria__2,p__Bacillota__1239,c__Clostridia__186801,o__Lachnospirales__3085636,f__Lachnospiraceae__186803,s__Lachnospiraceae bacterium KGMB03038__2594789,0.959976955401848,,
ERR1913124,2302965,species,0.000212,Lachnospiraceae bacterium AM40-2BH,sk__Bacteria__2,p__Bacillota__1239,c__Clostridia__186801,o__Lachnospirales__3085636,f__Lachnospiraceae__186803,s__Lachnospiraceae bacterium AM40-2BH__2302965,0.774095160634367,,
ERR1913124,2302964,species,0.000153,Lachnospiraceae bacterium AM23-2LB,sk__Bacteria__2,p__Bacillota__1239,c__Clostridia__186801,o__Lachnospirales__3085636,f__Lachnospiraceae__186803,s__Lachnospiraceae bacterium AM23-2LB__2302964,0.934322895485899,,
ERR1913124,649757,strain,0.002143,Anaerostipes hadrus ATCC 29173 = JCM 17467,sk__Bacteria__2,p__Bacillota__1239,c__Clostridia__186801,o__Lachnospirales__3085636,f__Lachnospiraceae__186803,g__Anaerostipes__207244,s__Anaerostipes hadrus__649756,st__Anaerostipes hadrus ATCC 29173 = JCM 17467__649757,0.906912249785304
ERR1913124,657318,strain,0.010965,Agathobacter rectalis DSM 17629,sk__Bacteria__2,p__Bacillota__1239,c__Clostridia__186801,o__Lachnospirales__3085636,f__Lachnospiraceae__186803,g__Agathobacter__1766253,s__Agathobacter rectalis__39491,st__Agathobacter rectalis DSM 17629__657318,0.676968957570812
ERR1913124,2293144,species,0.003045,Roseburia sp. TF10-5,sk__Bacteria__2,p__Bacillota__1239,c__Clostridia__186801,o__Lachnospirales__3085636,f__Lachnospiraceae__186803,g__Roseburia__841,s__Roseburia sp. TF10-5__2293144,0.537035961192136,
ERR1913124,622312,strain,0.001321,Roseburia inulinivorans DSM 16841,sk__Bacteria__2,p__Bacillota__1239,c__Clostridia__186801,o__Lachnospirales__3085636,f__Lachnospiraceae__186803,g__Roseburia__841,s__Roseburia inulinivorans__360807,st__Roseburia inulinivorans DSM 16841__622312,0.229402196014645
ERR1913124,718255,strain,0.001065,Roseburia intestinalis XB6B4,sk__Bacteria__2,p__Bacillota__1239,c__Clostridia__186801,o__Lachnospirales__3085636,f__Lachnospiraceae__186803,g__Roseburia__841,s__Roseburia intestinalis__166486,st__Roseburia intestinalis XB6B4__718255,0.864879678907948
ERR1913124,301302,species,0.003977,Roseburia faecis,sk__Bacteria__2,p__Bacillota__1239,c__Clostridia__186801,o__Lachnospirales__3085636,f__Lachnospiraceae__186803,g__Roseburia__841,s__Roseburia faecis__301302,0.520021204903288,
ERR1913124,585394,strain,0.001557,Roseburia hominis A2-183,sk__Bacteria__2,p__Bacillota__1239,c__Clostridia__186801,o__Lachnospirales__3085636,f__Lachnospiraceae__186803,g__Roseburia__841,s__Roseburia hominis__301301,st__Roseburia hominis A2-183__585394,0.434577063847114
ERR1913124,1703332,species,0.000144,Butyribacter intestini,sk__Bacteria__2,p__Bacillota__1239,c__Clostridia__186801,o__Lachnospirales__3085636,f__Lachnospiraceae__186803,g__Butyribacter__2822463,s__Butyribacter intestini__1703332,0.659879161099157,
ERR1913124,2080749,species,0.00145,Dorea sp. Marseille-P4042,sk__Bacteria__2,p__Bacillota__1239,c__Clostridia__186801,o__Lachnospirales__3085636,f__Lachnospiraceae__186803,g__Dorea__189330,s__Dorea sp. Marseille-P4042__2080749,0.866070218245843,
ERR1913124,411461,strain,0.002381,Dorea formicigenerans ATCC 27755,sk__Bacteria__2,p__Bacillota__1239,c__Clostridia__186801,o__Lachnospirales__3085636,f__Lachnospiraceae__186803,g__Dorea__189330,s__Dorea formicigenerans__39486,st__Dorea formicigenerans ATCC 27755__411461,0.77193981293205
ERR1913124,1280698,strain,0.0038429999999999,Dorea longicatena AGR2136,sk__Bacteria__2,p__Bacillota__1239,c__Clostridia__186801,o__Lachnospirales__3085636,f__Lachnospiraceae__186803,g__Dorea__189330,s__Dorea longicatena__88431,st__Dorea longicatena AGR2136__1280698,0.924568478604603
ERR1913124,411469,strain,0.009033,Anaerobutyricum hallii DSM 3353,sk__Bacteria__2,p__Bacillota__1239,c__Clostridia__186801,o__Lachnospirales__3085636,f__Lachnospiraceae__186803,g__Anaerobutyricum__2569097,s__Anaerobutyricum hallii__39488,st__Anaerobutyricum hallii DSM 3353__411469,0.896208158629041
ERR1913124,105843,species,0.000819,Anaerobutyricum soehngenii,sk__Bacteria__2,p__Bacillota__1239,c__Clostridia__186801,o__Lachnospirales__3085636,f__Lachnospiraceae__186803,g__Anaerobutyricum__2569097,s__Anaerobutyricum soehngenii__105843,0.741448646694652,
ERR1913124,411459,strain,0.003437,Blautia obeum ATCC 29174,sk__Bacteria__2,p__Bacillota__1239,c__Clostridia__186801,o__Lachnospirales__3085636,f__Lachnospiraceae__186803,g__Blautia__572511,s__Blautia obeum__40520,st__Blautia obeum ATCC 29174__411459,0.767690117934084
ERR1913124,1805476,species,0.00308,Blautia sp. Marseille-P2398,sk__Bacteria__2,p__Bacillota__1239,c__Clostridia__186801,o__Lachnospirales__3085636,f__Lachnospiraceae__186803,g__Blautia__572511,s__Blautia sp. Marseille-P2398__1805476,0.619199313180603,
ERR1913124,1121115,strain,0.002056,Blautia wexlerae DSM 19850,sk__Bacteria__2,p__Bacillota__1239,c__Clostridia__186801,o__Lachnospirales__3085636,f__Lachnospiraceae__186803,g__Blautia__572511,s__Blautia wexlerae__418240,st__Blautia wexlerae DSM 19850__1121115,0.441609055171497
ERR1913124,28052,species,0.0010639999999999,Lachnospira pectinoschiza,sk__Bacteria__2,p__Bacillota__1239,c__Clostridia__186801,o__Lachnospirales__3085636,f__Lachnospiraceae__186803,g__Lachnospira__28050,s__Lachnospira pectinoschiza__28052,0.586911055597514,
ERR1913124,515620,strain,0.000093,[Eubacterium] eligens ATCC 27750,sk__Bacteria__2,p__Bacillota__1239,c__Clostridia__186801,o__Lachnospirales__3085636,f__Lachnospiraceae__186803,g__Lachnospira__28050,s__Lachnospira eligens__39485,st__[Eubacterium] eligens ATCC 27750__515620,0.253151687677925
ERR1913124,411470,strain,0.000473,Mediterraneibacter gnavus ATCC 29149,sk__Bacteria__2,p__Bacillota__1239,c__Clostridia__186801,o__Lachnospirales__3085636,f__Lachnospiraceae__186803,g__Mediterraneibacter__2316020,s__Mediterraneibacter gnavus__33038,st__Mediterraneibacter gnavus ATCC 29149__411470,0.775315168767755
ERR1913124,1073376,strain,0.000329,[Ruminococcus] lactaris CC59_002D,sk__Bacteria__2,p__Bacillota__1239,c__Clostridia__186801,o__Lachnospirales__3085636,f__Lachnospiraceae__186803,g__Mediterraneibacter__2316020,s__[Ruminococcus] lactaris__46228,st__[Ruminococcus] lactaris CC59_002D__1073376,0.416429442862969
ERR1913124,657313,strain,0.001068,[Ruminococcus] torques L2-14,sk__Bacteria__2,p__Bacillota__1239,c__Clostridia__186801,o__Lachnospirales__3085636,f__Lachnospiraceae__186803,g__Mediterraneibacter__2316020,s__[Ruminococcus] torques__33039,st__[Ruminococcus] torques L2-14__657313,0.603294021960146
