run_id,ncbi_taxon_id,taxon_rank_level,relative_abundance,name,lineage,CDF,,,,,,,
ERR478985,2041843,species,0.0005,Anaeromassilibacillus sp. Marseille-P4683,sk__Bacteria__2,p__Bacillota__1239,c__Clostridia__186801,o__Eubacteriales__186802,f__Acutalibacteraceae__3082771,g__Anaeromassilibacillus__1924093,s__Anaeromassilibacillus sp. Marseille-P4683__2041843,0.937779585197163,
ERR478985,2584646,species,0.0008,Faecalibacterium sp. BIOML-A2,sk__Bacteria__2,p__Bacillota__1239,c__Clostridia__186801,o__Eubacteriales__186802,f__Oscillospiraceae__216572,g__Faecalibacterium__216851,s__Faecalibacterium sp. BIOML-A2__2584646,0.984379742479159,
ERR478985,748224,strain,0.0008,Faecalibacterium cf. prausnitzii KLE1255,sk__Bacteria__2,p__Bacillota__1239,c__Clostridia__186801,o__Eubacteriales__186802,f__Oscillospiraceae__216572,g__Faecalibacterium__216851,s__Faecalibacterium prausnitzii__853,st__Faecalibacterium cf. prausnitzii KLE1255__748224,0.614274095160632
ERR478985,411483,species,0.0018,Faecalibacterium duncaniae,sk__Bacteria__2,p__Bacillota__1239,c__Clostridia__186801,o__Eubacteriales__186802,f__Oscillospiraceae__216572,g__Faecalibacterium__216851,s__Faecalibacterium duncaniae__411483,0.162464416429444,
ERR478985,2108523,species,0.0003,Lawsonibacter asaccharolyticus,sk__Bacteria__2,p__Bacillota__1239,c__Clostridia__186801,o__Eubacteriales__186802,f__Oscillospiraceae__216572,g__Lawsonibacter__2172004,s__Lawsonibacter asaccharolyticus__2108523,0.394265961773094,
ERR478985,216572,family,0.0005,Oscillospiraceae,sk__Bacteria__2,p__Bacillota__1239,c__Clostridia__186801,o__Eubacteriales__186802,f__Oscillospiraceae__216572,0.0101667344448962,,,
ERR478985,428128,strain,0.0175,[Eubacterium] siraeum DSM 15702,sk__Bacteria__2,p__Bacillota__1239,c__Clostridia__186801,o__Eubacteriales__186802,f__Oscillospiraceae__216572,s__[Eubacterium] siraeum__39492,st__[Eubacterium] siraeum DSM 15702__428128,0.978263338572327,
ERR478985,428125,strain,0.0011,[Clostridium] leptum DSM 753,sk__Bacteria__2,p__Bacillota__1239,c__Clostridia__186801,o__Eubacteriales__186802,f__Oscillospiraceae__216572,s__[Clostridium] leptum__1535,st__[Clostridium] leptum DSM 753__428125,0.812728751524965,
ERR478985,2479843,species,0.0012,Agathobaculum sp. Marseille-P7918,sk__Bacteria__2,p__Bacillota__1239,c__Clostridia__186801,o__Eubacteriales__186802,f__Butyricicoccaceae__3085642,g__Agathobaculum__2048137,s__Agathobaculum sp. Marseille-P7918__2479843,0.998258444133422,
ERR478985,2292352,species,0.0076,Eubacterium sp. OM08-24,sk__Bacteria__2,p__Bacillota__1239,c__Clostridia__186801,o__Eubacteriales__186802,f__Eubacteriaceae__186806,g__Eubacterium__1730,s__Eubacterium sp. OM08-24__2292352,0.941240261863111,
ERR478985,411463,strain,0.0015,Eubacterium ventriosum ATCC 27560,sk__Bacteria__2,p__Bacillota__1239,c__Clostridia__186801,o__Eubacteriales__186802,f__Eubacteriaceae__186806,g__Eubacterium__1730,s__Eubacterium ventriosum__39496,st__Eubacterium ventriosum ATCC 27560__411463,0.724684831232182
ERR478985,2292908,species,0.0002,Lachnospiraceae bacterium OM02-26,sk__Bacteria__2,p__Bacillota__1239,c__Clostridia__186801,o__Lachnospirales__3085636,f__Lachnospiraceae__186803,s__Lachnospiraceae bacterium OM02-26__2292908,0.684831232208197,,
ERR478985,2292907,species,0.0007,Lachnospiraceae bacterium TF10-8AT,sk__Bacteria__2,p__Bacillota__1239,c__Clostridia__186801,o__Lachnospirales__3085636,f__Lachnospiraceae__186803,s__Lachnospiraceae bacterium TF10-8AT__2292907,0.696624644164274,,
ERR478985,2292903,species,0.0008,Lachnospiraceae bacterium AM21-21,sk__Bacteria__2,p__Bacillota__1239,c__Clostridia__186801,o__Lachnospirales__3085636,f__Lachnospiraceae__186803,s__Lachnospiraceae bacterium AM21-21__2292903,0.584180561203745,,
ERR478985,658089,species,0.001,Lachnospiraceae bacterium 5_1_63FAA,sk__Bacteria__2,p__Bacillota__1239,c__Clostridia__186801,o__Lachnospirales__3085636,f__Lachnospiraceae__186803,s__Lachnospiraceae bacterium 5_1_63FAA__658089,0.647620984139884,,
ERR478985,658082,species,0.0009,Lachnospiraceae bacterium 2_1_58FAA,sk__Bacteria__2,p__Bacillota__1239,c__Clostridia__186801,o__Lachnospirales__3085636,f__Lachnospiraceae__186803,s__Lachnospiraceae bacterium 2_1_58FAA__658082,0.870679137860862,,
ERR478985,2302966,species,0.0013,Lachnospiraceae bacterium TM07-2AC,sk__Bacteria__2,p__Bacillota__1239,c__Clostridia__186801,o__Lachnospirales__3085636,f__Lachnospiraceae__186803,s__Lachnospiraceae bacterium TM07-2AC__2302966,0.818828792191902,,
ERR478985,186803,family,0.0009,Lachnospiraceae,sk__Bacteria__2,p__Bacillota__1239,c__Clostridia__186801,o__Lachnospirales__3085636,f__Lachnospiraceae__186803,0.0079978310966517,,,
ERR478985,665950,species,0.0017,Lachnospiraceae bacterium 3_1_46FAA,sk__Bacteria__2,p__Bacillota__1239,c__Clostridia__186801,o__Lachnospirales__3085636,f__Lachnospiraceae__186803,s__Lachnospiraceae bacterium 3_1_46FAA__665950,0.757218381455843,,
ERR478985,2302969,species,0.0007,Lachnospiraceae bacterium TF09-5,sk__Bacteria__2,p__Bacillota__1239,c__Clostridia__186801,o__Lachnospirales__3085636,f__Lachnospiraceae__186803,s__Lachnospiraceae bacterium TF09-5__2302969,0.97742984953225,,
ERR478985,1855376,species,0.0004,Lachnospiraceae bacterium NLAE-zl-G231,sk__Bacteria__2,p__Bacillota__1239,c__Clostridia__186801,o__Lachnospirales__3085636,f__Lachnospiraceae__186803,s__Lachnospiraceae bacterium NLAE-zl-G231__1855376,0.97742984953225,,
ERR478985,2292273,species,0.0005,Lachnospiraceae bacterium OF09-33XD,sk__Bacteria__2,p__Bacillota__1239,c__Clostridia__186801,o__Lachnospirales__3085636,f__Lachnospiraceae__186803,s__Lachnospiraceae bacterium OF09-33XD__2292273,0.961773078487113,,
ERR478985,649756,species,0.0009,Anaerostipes hadrus,sk__Bacteria__2,p__Bacillota__1239,c__Clostridia__186801,o__Lachnospirales__3085636,f__Lachnospiraceae__186803,g__Anaerostipes__207244,s__Anaerostipes hadrus__649756,0.529686864579112,
ERR478985,411469,strain,0.0055,Anaerobutyricum hallii DSM 3353,sk__Bacteria__2,p__Bacillota__1239,c__Clostridia__186801,o__Lachnospirales__3085636,f__Lachnospiraceae__186803,g__Anaerobutyricum__2569097,s__Anaerobutyricum hallii__39488,st__Anaerobutyricum hallii DSM 3353__411469,0.818422122814106
ERR478985,105843,species,0.0015,Anaerobutyricum soehngenii,sk__Bacteria__2,p__Bacillota__1239,c__Clostridia__186801,o__Lachnospirales__3085636,f__Lachnospiraceae__186803,g__Anaerobutyricum__2569097,s__Anaerobutyricum soehngenii__105843,0.840178934526179,
ERR478985,411459,strain,0.0012,Blautia obeum ATCC 29174,sk__Bacteria__2,p__Bacillota__1239,c__Clostridia__186801,o__Lachnospirales__3085636,f__Lachnospiraceae__186803,g__Blautia__572511,s__Blautia obeum__40520,st__Blautia obeum ATCC 29174__411459,0.515860105734056
ERR478985,1965659,species,0.0017,Blautia sp. An81,sk__Bacteria__2,p__Bacillota__1239,c__Clostridia__186801,o__Lachnospirales__3085636,f__Lachnospiraceae__186803,g__Blautia__572511,s__Blautia sp. An81__1965659,1,
ERR478985,1737424,species,0.0005,Blautia massiliensis,sk__Bacteria__2,p__Bacillota__1239,c__Clostridia__186801,o__Lachnospirales__3085636,f__Lachnospiraceae__186803,g__Blautia__572511,s__Blautia massiliensis__1737424,0.234648230988212,
ERR478985,1384063,strain,0.0009,Mediterraneibacter gnavus AGR2154,sk__Bacteria__2,p__Bacillota__1239,c__Clostridia__186801,o__Lachnospirales__3085636,f__Lachnospiraceae__186803,g__Mediterraneibacter__2316020,s__Mediterraneibacter gnavus__33038,st__Mediterraneibacter gnavus AGR2154__1384063,0.998190138084319
ERR478985,657313,strain,0.0014,[Ruminococcus] torques L2-14,sk__Bacteria__2,p__Bacillota__1239,c__Clostridia__186801,o__Lachnospirales__3085636,f__Lachnospiraceae__186803,g__Mediterraneibacter__2316020,s__[Ruminococcus] torques__33039,st__[Ruminococcus] torques L2-14__657313,0.64131760878405
ERR478985,1298596,strain,0.001,[Ruminococcus] faecis JCM 15917,sk__Bacteria__2,p__Bacillota__1239,c__Clostridia__186801,o__Lachnospirales__3085636,f__Lachnospiraceae__186803,g__Mediterraneibacter__2316020,s__Mediterraneibacter faecis__592978,st__[Ruminococcus] faecis JCM 15917__1298596,0.576250508336728
ERR478985,2594882,species,0.0013,Mediterraneibacter catenae,sk__Bacteria__2,p__Bacillota__1239,c__Clostridia__186801,o__Lachnospirales__3085636,f__Lachnospiraceae__186803,g__Mediterraneibacter__2316020,s__Mediterraneibacter catenae__2594882,1,
ERR478985,622312,strain,0.0031,Roseburia inulinivorans DSM 16841,sk__Bacteria__2,p__Bacillota__1239,c__Clostridia__186801,o__Lachnospirales__3085636,f__Lachnospiraceae__186803,g__Roseburia__841,s__Roseburia inulinivorans__360807,st__Roseburia inulinivorans DSM 16841__622312,0.424766165107784
ERR478985,2293144,species,0.0005,Roseburia sp. TF10-5,sk__Bacteria__2,p__Bacillota__1239,c__Clostridia__186801,o__Lachnospirales__3085636,f__Lachnospiraceae__186803,g__Roseburia__841,s__Roseburia sp. TF10-5__2293144,0.382065880439217,
ERR478985,718255,strain,0.0004,Roseburia intestinalis XB6B4,sk__Bacteria__2,p__Bacillota__1239,c__Clostridia__186801,o__Lachnospirales__3085636,f__Lachnospiraceae__186803,g__Roseburia__841,s__Roseburia intestinalis__166486,st__Roseburia intestinalis XB6B4__718255,0.841805612037362
ERR478985,301302,species,0.0008,Roseburia faecis,sk__Bacteria__2,p__Bacillota__1239,c__Clostridia__186801,o__Lachnospirales__3085636,f__Lachnospiraceae__186803,g__Roseburia__841,s__Roseburia faecis__301302,0.252338348922333,
ERR478985,585394,strain,0.0007,Roseburia hominis A2-183,sk__Bacteria__2,p__Bacillota__1239,c__Clostridia__186801,o__Lachnospirales__3085636,f__Lachnospiraceae__186803,g__Roseburia__841,s__Roseburia hominis__301301,st__Roseburia hominis A2-183__585394,0.278975193167963
ERR478985,657318,strain,0.0017,Agathobacter rectalis DSM 17629,sk__Bacteria__2,p__Bacillota__1239,c__Clostridia__186801,o__Lachnospirales__3085636,f__Lachnospiraceae__186803,g__Agathobacter__1766253,s__Agathobacter rectalis__39491,st__Agathobacter rectalis DSM 17629__657318,0.414192761285092
ERR478985,1965555,species,0.0011,Lachnoclostridium sp. An131,sk__Bacteria__2,p__Bacillota__1239,c__Clostridia__186801,o__Lachnospirales__3085636,f__Lachnospiraceae__186803,g__Lachnoclostridium__1506553,s__Lachnoclostridium sp. An131__1965555,0.997983936559492,
ERR478985,1871021,species,0.0009,Lachnoclostridium phocaeense,sk__Bacteria__2,p__Bacillota__1239,c__Clostridia__186801,o__Lachnospirales__3085636,f__Lachnospiraceae__186803,g__Lachnoclostridium__1506553,s__Lachnoclostridium phocaeense__1871021,0.995526636844162,
ERR478985,411472,strain,0.0023,[Clostridium] symbiosum ATCC 14940,sk__Bacteria__2,p__Bacillota__1239,c__Clostridia__186801,o__Lachnospirales__3085636,f__Lachnospiraceae__186803,g__Lachnoclostridium__1506553,s__[Clostridium] symbiosum__1512,st__[Clostridium] symbiosum ATCC 14940__411472,0.978853192354535
ERR478985,553973,strain,0.0003,[Clostridium] hylemonae DSM 15053,sk__Bacteria__2,p__Bacillota__1239,c__Clostridia__186801,o__Lachnospirales__3085636,f__Lachnospiraceae__186803,g__Lachnoclostridium__1506553,s__[Clostridium] hylemonae__89153,st__[Clostridium] hylemonae DSM 15053__553973,0.997356649044242
ERR478985,1653435,species,0.0013,Merdimonas faecis,sk__Bacteria__2,p__Bacillota__1239,c__Clostridia__186801,o__Lachnospirales__3085636,f__Lachnospiraceae__186803,g__Merdimonas__2023266,s__Merdimonas faecis__1653435,0.982919886132493,
ERR478985,1121323,strain,0.0015,Anaerotignum lactatifermentans DSM 14214,sk__Bacteria__2,p__Bacillota__1239,c__Clostridia__186801,o__Lachnospirales__3085636,f__Anaerotignaceae__3118652,g__Anaerotignum__2039240,s__Anaerotignum lactatifermentans__160404,st__Anaerotignum lactatifermentans DSM 14214__1121323,0.958723058153645
ERR478985,1432052,species,0.0006,Eisenbergiella tayi,sk__Bacteria__2,p__Bacillota__1239,c__Clostridia__186801,o__Lachnospirales__3085636,f__Lachnospiraceae__186803,g__Eisenbergiella__1432051,s__Eisenbergiella tayi__1432052,0.978853192354535,
ERR478985,515620,strain,0.0007,[Eubacterium] eligens ATCC 27750,sk__Bacteria__2,p__Bacillota__1239,c__Clostridia__186801,o__Lachnospirales__3085636,f__Lachnospiraceae__186803,g__Lachnospira__28050,s__Lachnospira eligens__39485,st__[Eubacterium] eligens ATCC 27750__515620,0.377795851972361
ERR478985,28052,species,0.0002,Lachnospira pectinoschiza,sk__Bacteria__2,p__Bacillota__1239,c__Clostridia__186801,o__Lachnospirales__3085636,f__Lachnospiraceae__186803,g__Lachnospira__28050,s__Lachnospira pectinoschiza__28052,0.391215941439625,
ERR478985,511680,strain,0.0006,Butyrivibrio crossotus DSM 2876,sk__Bacteria__2,p__Bacillota__1239,c__Clostridia__186801,o__Lachnospirales__3085636,f__Lachnospiraceae__186803,g__Butyrivibrio__830,s__Butyrivibrio crossotus__45851,st__Butyrivibrio crossotus DSM 2876__511680,0.851972346482256
ERR478985,411462,strain,0.0012,Dorea longicatena DSM 13814,sk__Bacteria__2,p__Bacillota__1239,c__Clostridia__186801,o__Lachnospirales__3085636,f__Lachnospiraceae__186803,g__Dorea__189330,s__Dorea longicatena__88431,st__Dorea longicatena DSM 13814__411462,0.565880439202936
ERR478985,186803,family,0.0005,Lachnospiraceae,sk__Bacteria__2,p__Bacillota__1239,c__Clostridia__186801,o__Lachnospirales__3085636,f__Lachnospiraceae__186803,0.0073964904126929,,,
ERR478985,1745713,species,0.0006,Bariatricus massiliensis,sk__Bacteria__2,p__Bacillota__1239,c__Clostridia__186801,o__Lachnospirales__3085636,f__Lachnospiraceae__186803,g__Bariatricus__1924081,s__Bariatricus massiliensis__1745713,0.997384695208228,
ERR478985,411902,strain,0.0004,Enterocloster bolteae ATCC BAA-613,sk__Bacteria__2,p__Bacillota__1239,c__Clostridia__186801,o__Lachnospirales__3085636,f__Lachnospiraceae__186803,g__Enterocloster__2719313,s__Enterocloster bolteae__208479,st__Enterocloster bolteae ATCC BAA-613__411902,0.770638470923103
ERR478985,742733,strain,0.0003,[Clostridium] citroniae WAL-17108,sk__Bacteria__2,p__Bacillota__1239,c__Clostridia__186801,o__Lachnospirales__3085636,f__Lachnospiraceae__186803,g__Enterocloster__2719313,s__Enterocloster citroniae__358743,st__[Clostridium] citroniae WAL-17108__742733,0.92557950386329
ERR478985,745368,species,0.0012,Gemmiger formicilis,sk__Bacteria__2,p__Bacillota__1239,c__Clostridia__186801,o__Eubacteriales__186802,g__Gemmiger__204475,s__Gemmiger formicilis__745368,0.285278568523799,,
ERR478985,1673721,species,0.0081999999999999,Intestinimonas massiliensis,sk__Bacteria__2,p__Bacillota__1239,c__Clostridia__186801,o__Eubacteriales__186802,g__Intestinimonas__1392389,s__Intestinimonas massiliensis__1673721,0.99525041855249,,
ERR478985,1689270,species,0.0012,Intestinimonas timonensis,sk__Bacteria__2,p__Bacillota__1239,c__Clostridia__186801,o__Eubacteriales__186802,g__Intestinimonas__1392389,s__Intestinimonas timonensis__1689270,0.859699064660376,,
ERR478985,2086584,species,0.003,Massilistercora timonensis,sk__Bacteria__2,p__Bacillota__1239,c__Clostridia__186801,o__Eubacteriales__186802,g__Massilistercora__2717089,s__Massilistercora timonensis__2086584,0.994984411007101,,
ERR478985,114527,species,0.0012,Mogibacterium diversum,sk__Bacteria__2,p__Bacillota__1239,c__Clostridia__186801,o__Peptostreptococcales__3082720,f__Anaerovoracaceae__3030910,g__Mogibacterium__86331,s__Mogibacterium diversum__114527,0.998626657510965,
ERR478985,888727,strain,0.0002,Eubacterium sulci ATCC 35585,sk__Bacteria__2,p__Bacillota__1239,c__Clostridia__186801,o__Eubacteriales__186802,f__Eubacteriales Family XIII. Incertae Sedis__543314,s__[Eubacterium] sulci__143393,st__Eubacterium sulci ATCC 35585__888727,0.995119967466366,
ERR478985,1776391,species,0.0015,Romboutsia timonensis,sk__Bacteria__2,p__Bacillota__1239,c__Clostridia__186801,o__Peptostreptococcales__3082720,f__Peptostreptococcaceae__186804,g__Romboutsia__1501226,s__Romboutsia timonensis__1776391,0.969093127287437,
ERR478985,445973,strain,0.0002,Intestinibacter bartlettii DSM 16795,sk__Bacteria__2,p__Bacillota__1239,c__Clostridia__186801,o__Peptostreptococcales__3082720,f__Peptostreptococcaceae__186804,g__Intestinibacter__1505657,s__Intestinibacter bartlettii__261299,st__Intestinibacter bartlettii DSM 16795__445973,0.792191947946279
ERR478985,1292035,strain,0.0001,Paraclostridium sordellii VPI 9048,sk__Bacteria__2,p__Bacillota__1239,c__Clostridia__186801,o__Peptostreptococcales__3082720,f__Peptostreptococcaceae__186804,g__Paraclostridium__1849822,s__Paraclostridium sordellii__1505,st__Paraclostridium sordellii VPI 9048__1292035,0.998779991866527
ERR478985,1870991,species,0.001,Massilioclostridium coli,sk__Bacteria__2,p__Bacillota__1239,c__Clostridia__186801,o__Eubacteriales__186802,f__Clostridiaceae__31979,g__Massilioclostridium__1935927,s__Massilioclostridium coli__1870991,0.965839772265071,
ERR478985,1096246,species,0.0015,Hungatella effluvii,sk__Bacteria__2,p__Bacillota__1239,c__Clostridia__186801,o__Eubacteriales__186802,f__Clostridiaceae__31979,g__Hungatella__1649459,s__Hungatella effluvii__1096246,0.978243188287842,
ERR478985,1233170,strain,0.0009,Paraclostridium bifermentans ATCC 19299,sk__Bacteria__2,p__Bacillota__1239,c__Clostridia__186801,o__Peptostreptococcales__3082720,f__Peptostreptococcaceae__186804,g__Paraclostridium__1849822,s__Paraclostridium bifermentans__1490,st__Paraclostridium bifermentans ATCC 19299__1233170,1
ERR478985,1559,species,0.0015,Clostridium tertium,sk__Bacteria__2,p__Bacillota__1239,c__Clostridia__186801,o__Eubacteriales__186802,f__Clostridiaceae__31979,g__Clostridium__1485,s__Clostridium tertium__1559,0.999628706868974,
ERR478985,665940,species,0.0023,Clostridium sp. 7_3_54FAA,sk__Bacteria__2,p__Bacillota__1239,c__Clostridia__186801,o__Eubacteriales__186802,f__Clostridiaceae__31979,g__Clostridium__1485,s__Clostridium sp. 7_3_54FAA__665940,0.984953233021472,
ERR478985,1502,species,0.0001,Clostridium perfringens,sk__Bacteria__2,p__Bacillota__1239,c__Clostridia__186801,o__Eubacteriales__186802,f__Clostridiaceae__31979,g__Clostridium__1485,s__Clostridium perfringens__1502,0.977226514843352,
ERR478985,1650661,species,0.0006,Clostridium phoceensis,sk__Bacteria__2,p__Bacillota__1239,c__Clostridia__186801,o__Eubacteriales__186802,f__Clostridiaceae__31979,g__Clostridium__1485,s__Clostridium phoceensis__1650661,0.54717364782433,
ERR478985,545697,strain,0.0004,Clostridium celatum DSM 1785,sk__Bacteria__2,p__Bacillota__1239,c__Clostridia__186801,o__Eubacteriales__186802,f__Clostridiaceae__31979,g__Clostridium__1485,s__Clostridium celatum__36834,st__Clostridium celatum DSM 1785__545697,0.996136640910855
ERR478985,2015901,species,0.004,Massilicoli timonensis,sk__Bacteria__2,p__Bacillota__1239,c__Erysipelotrichia__526524,o__Erysipelotrichales__526525,f__Erysipelotrichaceae__128827,g__Massilicoli__2683202,s__Massilicoli timonensis__2015901,0.996383406310003,
ERR478985,1776392,species,0.0022,Massilimicrobiota timonensis,sk__Bacteria__2,p__Bacillota__1239,c__Erysipelotrichia__526524,o__Erysipelotrichales__526525,f__Erysipelotrichaceae__128827,g__Massilimicrobiota__1924110,s__Massilimicrobiota timonensis__1776392,0.996970129950932,
ERR478985,658657,species,0.0014,Erysipelotrichaceae bacterium 21_3,sk__Bacteria__2,p__Bacillota__1239,c__Erysipelotrichia__526524,o__Erysipelotrichales__526525,f__Erysipelotrichaceae__128827,s__Erysipelotrichaceae bacterium 21_3__658657,0.984749898332574,,
ERR478985,469614,species,0.0018,Erysipelotrichaceae bacterium 6_1_45,sk__Bacteria__2,p__Bacillota__1239,c__Erysipelotrichia__526524,o__Erysipelotrichales__526525,f__Erysipelotrichaceae__128827,s__Erysipelotrichaceae bacterium 6_1_45__469614,0.97458316388768,,
ERR478985,1903263,species,0.0034,Traorella massiliensis,sk__Bacteria__2,p__Bacillota__1239,c__Erysipelotrichia__526524,o__Erysipelotrichales__526525,f__Erysipelotrichaceae__128827,g__Traorella__1929045,s__Traorella massiliensis__1903263,0.999800265464374,
ERR478985,445974,strain,0.0009,Thomasclavelia ramosa DSM 1402,sk__Bacteria__2,p__Bacillota__1239,c__Erysipelotrichia__526524,o__Erysipelotrichales__526525,f__Coprobacillaceae__2810280,g__Thomasclavelia__3025755,s__Thomasclavelia ramosa__1547,st__Thomasclavelia ramosa DSM 1402__445974,0.952826352175606
ERR478985,1965571,species,0.0004,Erysipelatoclostridium sp. An173,sk__Bacteria__2,p__Bacillota__1239,c__Erysipelotrichia__526524,o__Erysipelotrichales__526525,f__Coprobacillaceae__2810280,g__Thomasclavelia__3025755,s__Erysipelatoclostridium sp. An173__1965571,0.999593330622119,
ERR478985,556270,species,0.0008,Coprobacillus sp. D7,sk__Bacteria__2,p__Bacillota__1239,c__Erysipelotrichia__526524,o__Erysipelotrichales__526525,f__Coprobacillaceae__2810280,g__Coprobacillus__100883,s__Coprobacillus sp. D7__556270,0.981699877999106,
ERR478985,702450,strain,0.0004,Turicibacter sanguinis PC909,sk__Bacteria__2,p__Bacillota__1239,c__Erysipelotrichia__526524,o__Erysipelotrichales__526525,f__Turicibacteraceae__2810281,g__Turicibacter__191303,s__Turicibacter sanguinis__154288,st__Turicibacter sanguinis PC909__702450,0.970313135420824
ERR478985,910310,species,0.0004,Turicibacter sp. HGF1,sk__Bacteria__2,p__Bacillota__1239,c__Erysipelotrichia__526524,o__Erysipelotrichales__526525,f__Turicibacteraceae__2810281,g__Turicibacter__191303,s__Turicibacter sp. HGF1__910310,0.986376575843757,
ERR478985,1978490,species,0.2392,Lysinibacillus endophyticus,sk__Bacteria__2,p__Bacillota__1239,c__Bacilli__91061,o__Bacillales__1385,f__Bacillaceae__186817,g__Lysinibacillus__400634,s__Lysinibacillus endophyticus__1978490,1,
ERR478985,1714840,species,0.0008,Lysinibacillus telephonicus,sk__Bacteria__2,p__Bacillota__1239,c__Bacilli__91061,o__Bacillales__1385,f__Bacillaceae__186817,g__Lysinibacillus__400634,s__Lysinibacillus telephonicus__1714840,1,
ERR478985,1262969,species,0.0017,Staphylococcus sp. CAG:324,sk__Bacteria__2,p__Bacillota__1239,c__Bacilli__91061,o__Bacillales__1385,f__Staphylococcaceae__90964,g__Staphylococcus__1279,s__Staphylococcus sp. CAG:324__1262969,0.955393452622942,
ERR478985,862970,strain,0.0014,Streptococcus anginosus C1051,sk__Bacteria__2,p__Bacillota__1239,c__Bacilli__91061,o__Lactobacillales__186826,f__Streptococcaceae__1300,g__Streptococcus__1301,s__Streptococcus anginosus__1328,st__Streptococcus anginosus C1051__862970,0.999619461987761
ERR478985,1739391,species,0.0008,Streptococcus sp. HMSC071H03,sk__Bacteria__2,p__Bacillota__1239,c__Bacilli__91061,o__Lactobacillales__186826,f__Streptococcaceae__1300,g__Streptococcus__1301,s__Streptococcus sp. HMSC071H03__1739391,0.999904087410812,
ERR478985,1301,genus,0.0005,Streptococcus,sk__Bacteria__2,p__Bacillota__1239,c__Bacilli__91061,o__Lactobacillales__186826,f__Streptococcaceae__1300,g__Streptococcus__1301,0.435339568930477,,
ERR478985,1301,genus,0.0004,Streptococcus,sk__Bacteria__2,p__Bacillota__1239,c__Bacilli__91061,o__Lactobacillales__186826,f__Streptococcaceae__1300,g__Streptococcus__1301,0.405042700284684,,
ERR478985,322159,strain,0.0007,Streptococcus thermophilus LMD-9,sk__Bacteria__2,p__Bacillota__1239,c__Bacilli__91061,o__Lactobacillales__186826,f__Streptococcaceae__1300,g__Streptococcus__1301,s__Streptococcus thermophilus__1308,st__Streptococcus thermophilus LMD-9__322159,0.981903212688003
